,0,1,2
0,706.7549,96092.91,25.925644
1,641.33966,83361.81,24.530691
2,625.9806,80966.83,10.36821
3,627.1389,81914.53,7.8385067
4,664.7806,89889.57,8.583536
5,701.73395,97362.95,27.183075
6,720.6859,101376.12,40.902695
7,707.2985,99753.516,45.61272
8,684.7978,96877.75,48.939003
9,664.17084,95515.58,48.337753
10,666.8703,96769.27,42.52827
11,668.38947,96578.29,28.382074
12,654.3021,93069.69,26.577312
13,646.71735,91553.25,35.99312
14,647.1714,92086.43,37.34393
15,644.2779,91836.36,53.95888
16,658.3297,94717.3,68.10834
17,656.9516,95767.516,75.85301
18,670.0131,98056.14,90.95652
19,654.91205,96491.43,92.23997
20,647.1921,95250.734,91.30023
21,647.1512,95175.47,90.126686
22,654.814,96366.42,89.90324
23,636.8247,93570.08,100.212135
24,630.97235,93142.83,108.158104
25,631.3302,93993.26,106.09497
26,632.4099,94596.79,106.08679
27,623.52734,93384.43,106.30969
28,623.83905,93174.44,97.52877
29,615.7069,91574.52,96.91394
30,609.6582,90507.29,100.079
31,609.2266,90349.5,101.84057
32,616.10657,91058.94,99.331604
33,612.91504,90774.38,107.14182
34,619.46204,92134.49,115.21984
35,631.4651,94214.96,119.43088
36,638.8074,95067.76,122.30701
37,638.41327,95193.24,118.661575
38,640.6168,94970.305,119.00385
39,642.2656,94787.16,120.714584
40,652.50256,96609.8,121.08094
41,651.3182,96491.67,127.550804
42,638.3117,95028.87,127.820595
43,614.4473,91875.945,117.51696
44,592.72235,88739.74,104.3338
45,584.5134,87290.71,102.700836
46,578.21014,86102.49,107.19705
47,560.2791,82645.32,103.84693
48,538.43445,78800.07,99.604
49,520.4099,76414.375,102.8397
50,512.8714,76385.62,100.36955
51,542.5674,81412.836,100.026596
52,522.3731,78629.38,109.52438
53,519.6536,78740.4,121.57943
54,530.4244,80361.516,126.26327
55,521.54596,78610.96,125.65951
56,509.22125,76685.016,120.8578
57,491.027,73829.0,123.21324
58,483.77402,73159.98,126.83235
59,498.14404,75189.375,133.89822
60,499.788,75156.44,134.81094
61,497.2114,74317.414,141.44383
62,488.73535,73476.555,160.89041
63,495.25,75375.664,175.36006
64,509.3454,77255.78,193.47424
65,508.9745,76629.12,195.21945
66,486.55197,74202.79,209.9294
67,475.32147,72999.664,204.53609
68,466.53482,72150.54,203.33858
69,460.5167,71091.16,204.77168
70,455.56174,70324.94,201.7146
71,442.46185,68192.09,201.27228
72,429.19614,66057.55,202.34732
73,428.85358,65884.4,203.90689
74,428.13998,65447.695,209.98541
75,417.0432,63827.055,218.18839
76,415.03217,63622.7,225.49187
77,421.24643,64575.008,230.25569
78,416.93735,63868.844,234.61328
79,409.31506,62727.27,235.77765
80,400.32925,61287.312,237.49763
81,402.0608,61364.203,246.4752
82,400.49872,61250.465,252.26411
83,396.58218,60808.883,251.29251
84,386.64194,59307.47,247.00403
85,384.6171,59057.543,245.32124
86,378.10687,58253.6,247.88272
87,374.731,57519.227,251.82217
88,367.62186,56307.266,253.11507
89,362.4462,55440.094,256.732
90,368.30173,56306.863,255.2277
91,386.46826,58504.55,249.60149
92,380.21414,57318.887,250.08507
93,381.87686,57908.188,263.8748
94,395.40332,60212.89,277.41162
95,392.0304,59256.664,287.58368
96,374.07407,56566.24,277.63574
97,317.68237,49132.18,252.56189
98,265.37878,42364.777,255.76743
99,269.7014,44079.13,261.96017
100,268.8254,44244.234,252.99379
101,265.9151,42117.965,251.32635
102,250.42824,39415.652,243.61499
103,243.61436,38727.66,232.3862
104,284.21387,44770.992,263.39423
105,268.24475,43679.95,300.9869
106,292.24173,47867.297,303.9947
107,369.0469,60339.234,333.67432
108,411.42563,65717.0,372.0765
109,407.95853,64752.773,386.2944
110,392.28845,61584.812,340.88663
111,364.55133,58185.316,335.99463
112,373.6,57873.11,351.45422
113,375.94553,56907.223,342.70248
114,369.42963,55519.55,327.46973
115,367.28534,56156.41,333.20428
116,355.31592,55140.605,358.7209
117,332.39838,50990.64,386.14804
118,297.22067,44960.41,372.4278
119,316.09402,46583.145,387.82147
120,316.6361,47344.766,370.99564
121,314.84836,47709.742,329.86514
122,314.65924,47924.496,323.40433
123,324.50458,49529.45,328.61002
124,333.17804,50645.824,335.82132
125,331.14316,50169.145,338.78525
126,325.7006,49219.17,334.09482
127,313.45364,47432.848,333.47156
128,305.63867,46320.906,331.84338
129,291.8882,44615.55,324.47382
130,281.1861,43192.312,315.9226
131,204.85681,32603.453,334.456
132,269.99213,42041.63,346.61133
133,271.9477,43240.39,359.84335
134,297.4374,44630.945,362.7272
135,299.22278,46342.215,352.34308
136,291.96307,44242.375,338.70084
137,272.43698,43208.85,341.16016
138,307.1449,45900.85,343.42148
139,299.4486,45722.688,335.08057
140,311.2999,47651.117,335.43054
141,296.3062,46072.54,332.77283
142,297.71033,46762.156,339.67776
143,318.73495,49106.996,361.01654
144,299.5125,45070.87,324.14426
145,287.75577,43419.9,287.63007
146,303.2641,46816.637,285.05142
147,306.68097,47106.582,312.10178
148,312.73645,48148.44,333.7107
149,288.37704,44686.23,321.65543
150,274.1536,43077.168,303.19138
151,259.52206,41639.29,293.49747
152,253.34645,40324.793,296.08975
153,239.7212,38145.848,291.07422
154,235.39148,36852.066,279.93625
155,244.82861,37764.938,289.17862
156,255.46089,39267.68,305.45642
157,271.5903,42078.324,309.5152
158,275.49576,42723.785,313.20126
159,285.0001,43917.62,320.32526
160,282.9092,43674.69,322.6219
161,298.41843,45622.62,320.23126
162,305.16794,47334.414,331.2793
163,336.2173,51021.145,356.23654
164,336.01056,51979.91,350.43732
165,302.2653,47306.598,319.42294
166,268.23953,42373.785,315.27573
167,254.08884,40280.11,305.7637
168,258.03854,40607.63,288.2839
169,258.7187,40258.77,278.15952
170,261.2552,40291.902,281.33963
171,257.9794,40402.246,298.88806
172,280.92096,43944.855,316.30682
173,294.0691,45697.934,340.07312
174,289.39212,44201.41,334.1298
175,275.59656,42347.453,306.19247
176,276.37357,42600.984,298.55386
177,289.52524,44421.74,325.0429
178,292.18796,44619.48,340.41052
179,281.35944,43324.254,331.71243
180,264.29736,41215.89,328.37842
181,269.8387,42053.324,330.7357
182,263.77408,40919.95,314.54333
183,255.06253,39263.484,301.53354
184,255.83485,39222.902,306.76166
185,224.06174,34423.39,316.71066
186,148.3859,25754.912,366.92545
187,746.4355,115118.83,308.21655
188,840.0263,135186.05,375.5905
189,766.6452,114267.76,424.03632
190,693.21173,100997.77,431.37564
191,691.248,99049.17,456.4666
192,613.2512,88466.46,528.1149
193,590.7159,83765.18,532.1989
194,410.7209,58802.207,349.59625
195,444.40356,64672.637,399.1826
196,558.05,79836.92,466.94623
197,635.19464,91819.0,487.8114
198,628.65717,92180.375,486.8429
199,555.9874,80532.59,429.94235
200,436.5656,61247.992,380.3626
201,450.00092,62751.094,350.76166
202,449.8129,65328.125,304.13202
203,405.00403,58468.09,318.36963
204,373.9316,54773.152,304.40164
205,334.8276,49491.25,292.89816
206,298.38705,44954.137,295.257
207,231.43878,37185.06,504.24374
208,329.16135,50314.05,707.6428
209,477.24612,71298.66,662.2806
210,484.2544,71696.54,640.28516
211,446.63226,67059.77,611.21704
212,424.80008,64028.35,556.4121
213,397.67603,60672.906,546.4354
214,461.31018,68630.31,599.479
215,462.35312,69063.93,530.13
216,496.51263,73913.68,542.9875
217,596.91895,87648.71,639.71924
218,660.62744,99858.375,707.1373
219,665.37854,101793.64,743.3784
220,481.6691,74671.195,523.1696
221,360.09482,53617.617,360.95148
222,583.0952,84193.21,559.57916
223,736.25104,105794.164,731.10126
224,667.4463,96720.1,616.14124
225,366.61145,53803.98,433.1419
226,199.59668,31841.838,435.531
227,213.12297,34783.95,964.25116
228,339.86368,47388.85,1006.8538
229,379.0203,53276.82,863.7715
230,372.1937,53212.418,711.0985
231,309.7787,48320.06,693.7656
232,282.1045,43242.28,649.03577
233,391.77246,58870.16,810.2281
234,501.48965,72451.59,813.54333
235,488.56882,72058.11,654.4187
236,465.38834,65479.04,647.2537
237,480.91315,70560.77,689.51105
238,590.7276,86435.164,761.034
239,571.34375,82528.766,696.134
240,160.14932,23312.727,240.53995
241,99.50869,15517.986,711.91376
242,125.25806,20253.414,1252.5652
243,234.6462,33002.15,1124.443
244,293.53427,39742.848,915.49554
245,299.41324,42943.78,841.5488
246,266.2023,38785.004,809.8759
247,230.38582,33679.86,743.25073
248,399.37198,57155.05,936.7013
249,475.7071,67954.58,835.95514
250,477.802,69208.02,700.7609
251,489.87408,70147.34,747.4717
252,553.23737,81459.69,805.048
253,654.4856,96414.19,861.9505
254,364.07693,54976.082,419.61826
255,211.34787,30293.695,370.7404
256,425.81125,63258.047,938.5756
257,519.09735,75384.586,1000.04065
258,485.9051,70794.16,885.1375
259,378.883,55045.37,821.2249
260,266.83212,40843.996,740.6339
261,100.68975,15557.866,600.1418
262,136.3145,20860.336,1246.08
263,247.11598,36250.863,1089.3179
264,223.04124,33102.156,774.25256
265,235.97812,32261.121,702.6684
266,230.93533,32496.488,642.1852
267,206.70856,29092.91,577.7372
268,234.5035,33359.08,593.4195
269,227.33586,34055.113,617.34314
270,196.51353,29455.041,600.99524
271,224.26903,34228.055,591.4222
272,263.9344,39977.555,651.5408
273,365.86176,54744.574,808.3717
274,428.9097,64512.324,835.55597
275,319.20038,48644.953,648.27954
276,421.46185,61220.35,730.9005
277,426.0734,63191.85,817.515
278,528.98816,77738.99,851.69586
279,583.8282,84695.34,863.5641
280,438.6957,62922.746,644.60565
281,115.71549,18683.072,313.10678
282,50.60188,12215.934,1157.5594
283,178.82768,26832.521,1375.6106
284,325.3474,46843.9,974.2413
285,367.3359,54529.26,1340.7568
286,435.16476,61167.39,1208.6074
287,426.55325,59470.184,1067.0873
288,358.7295,51530.05,934.60944
289,241.65845,36138.746,845.7488
290,167.03899,25319.39,826.8489
291,315.37656,45402.74,1074.5437
292,384.61115,55080.344,978.4299
293,432.69962,60602.203,827.6679
294,389.18777,55437.0,790.5857
295,362.51297,51752.555,750.5934
296,467.48605,71133.56,828.5052
297,368.2806,55273.086,579.89453
298,285.71335,42977.168,593.8717
299,349.32297,51181.18,625.33044
300,131.8683,20262.816,406.02216
301,51.619774,11742.679,992.9162
302,314.17978,48141.23,1540.393
303,340.79684,52166.336,1371.0634
304,349.27805,46225.87,1157.9147
305,353.1155,51217.285,1057.3586
306,327.3482,46779.55,1042.2548
307,224.85262,32123.777,971.71497
308,393.45975,54166.62,1193.579
309,405.331,53255.062,1056.6392
310,446.46558,60241.49,855.0662
311,426.23697,58110.324,855.4665
312,475.17822,69529.68,837.5766
313,584.2994,86285.016,915.4256
314,314.8192,47412.81,534.2345
315,277.6197,41198.176,634.28284
316,468.1173,66618.09,762.3049
317,462.68314,66082.586,805.5015
318,414.0046,59495.44,859.7258
319,401.17572,57563.68,1221.2399
320,457.34525,62688.82,1211.1517
321,426.78677,60274.16,1058.436
322,361.69382,51798.652,929.2552
323,273.14917,41697.746,877.5866
324,184.9475,28534.451,832.29865
325,319.87665,49258.25,1022.1172
326,438.53464,67684.03,1005.41815
327,467.52188,68828.53,900.5745
328,459.60748,61250.656,888.7309
329,371.08417,49490.125,825.5594
330,425.13492,59795.77,905.3507
331,290.812,41476.957,598.9336
332,38.428154,5895.735,355.28513
333,298.55344,43586.973,551.19275
334,485.6158,70364.5,866.89496
335,474.6499,64475.047,835.63007
336,434.33392,59385.15,851.4612
337,473.45856,68859.625,977.7351
338,416.98767,61622.867,853.2646
339,137.68442,21847.066,483.38257
340,435.76645,64008.855,580.91595
341,429.23825,64714.004,795.8309
342,308.98053,46879.777,805.41614
343,188.30904,30509.246,998.866
344,234.38434,35130.566,1027.3684
345,321.22574,48586.16,948.13873
346,323.57397,51398.29,917.87225
347,337.92432,53733.195,978.98364
348,351.60144,55481.15,978.796
349,436.81073,67532.33,1059.9685
350,587.65466,86933.664,1159.6255
351,675.0835,96014.945,1076.3739
352,674.4899,94687.38,978.0059
353,542.8194,74582.21,910.8104
354,447.52344,62099.71,887.3731
355,320.7198,46637.812,738.5312
356,98.97273,17014.168,466.13074
357,336.46515,52276.93,505.46356
358,309.10013,46708.246,671.1404
359,297.99756,43470.9,735.22034
360,313.79205,44992.453,747.4451
361,328.49203,46891.035,716.3491
362,365.48294,53273.766,723.53516
363,333.68234,49533.492,820.071
364,281.44595,41581.215,1073.294
365,284.30673,41026.395,1040.5365
366,294.3332,42849.984,959.1155
367,295.1823,45254.34,936.01654
368,282.5039,44968.547,949.9448
369,281.1624,44080.96,954.4584
370,400.96915,62337.453,1087.7013
371,492.471,73896.08,1092.9465
372,564.357,81195.08,1006.2056
373,626.17737,87625.56,987.025
374,635.9468,89024.03,1000.7436
375,650.03613,91760.17,1037.2863
376,457.7429,66461.24,808.75244
377,208.51045,31223.885,500.53467
378,493.48285,74468.81,600.434
379,473.255,70186.78,749.8302
380,466.23297,68564.83,781.1306
381,386.79703,57354.11,740.0632
382,274.0397,41240.97,683.48737
383,216.70204,33842.492,663.7468
