,index,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_CHOKE_SIZE_P,DP_CHOKE_SIZE,AVG_WHP_P,AVG_WHT_P,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
531,5674,24.0,244.03275208333332,106.17931604166667,185.94552604166665,43.628586875,25.388843958333332,58.08722604166667,84.695769375,2512.9,360984.86,2321.35
532,5675,24.0,240.36197041666668,106.25539395833333,186.02199708333333,46.5828,21.634882916666665,54.33997333333333,88.50513083333334,2689.44,375908.94,2571.56
533,5676,23.33333,242.97503704276673,106.23490295353471,186.48931606898373,42.995354375,23.80911644352092,56.485720973782996,87.1339204195372,2447.28,351147.7,2300.59
534,5677,24.0,243.43003854166668,106.2325475,186.03677020833334,42.896025625,24.976080833333334,57.39326833333333,88.67932625,2549.27,357687.24,2415.21
535,5678,24.0,246.25669854166668,106.19761604166666,186.030101875,40.23600208333333,28.1310275,60.226596666666666,88.71336604166666,2392.82,335620.77,2351.71
536,5679,24.0,245.084685625,106.21104791666667,186.200898125,41.87789729166666,26.625379375,58.8837875,89.15141375,2431.33,341029.42,2286.59
537,5680,24.0,245.00652229166667,106.222473125,186.37761791666668,42.23114125,26.328934375,58.628904375,89.23017041666667,2421.01,339827.68,2351.1
538,5681,24.0,245.32020833333334,106.22861645833333,186.58473729166667,42.24381979166667,26.44391875,58.73547104166666,89.12614333333333,2409.79,338546.47,2452.64
539,5682,24.0,245.579960625,106.23560541666667,186.787719375,42.29213125,26.4863,58.79224125,89.45623166666667,2415.98,338847.62,2464.31
540,5683,24.0,246.16799291666666,106.243398125,187.07610354166667,42.05473541666667,26.743063333333332,59.091889375,89.50556125,2390.72,336402.7,2524.31
541,5684,24.0,248.22324291666666,106.22577604166666,187.34096166666666,40.59522104166667,28.585971458333333,60.88228125,89.43075333333333,2475.53,361124.21,2383.69
542,5685,24.0,247.96909354166667,106.23614583333334,187.62125895833333,40.99142166666667,28.10829375,60.34783458333333,87.548205625,2511.6,356664.97,2970.89
543,5686,24.0,247.047556875,106.25500875,187.86468416666668,42.09382479166667,26.89134375,59.182872708333335,86.01821979166667,2595.29,364435.93,2443.85
544,5687,24.0,247.635955625,106.257588125,187.96666,41.78782833333333,27.401063958333335,59.669295625,88.39131479166667,2573.4,361845.85,1801.47
545,5688,24.0,247.81239833333333,106.26616729166666,188.21495333333334,41.97939916666667,27.270667708333335,59.597445,89.703830625,2547.01,361152.42,2569.97
546,5689,24.0,246.70321291666667,106.28384895833334,188.4005625,43.33474041666667,25.871224166666668,58.302650416666665,89.97385916666667,2608.51,367110.17,2750.3
547,5690,24.0,247.3851825,106.290790625,188.58836979166668,42.84323375,26.419362916666667,58.796812708333334,89.97229958333334,2579.15,362761.76,2724.61
548,5691,24.0,188.62972916666666,80.61596291666666,128.59290645833335,41.727705416666666,27.782541875,60.03682270833333,89.643161875,2521.73,355402.62,2616.02
549,5692,24.0,250.18886916666668,106.275890625,188.94675708333332,40.501278125,29.007253958333333,61.24211208333333,89.82229125,2500.81,350905.83,2280.37
550,5693,24.0,252.75539,106.265960625,189.31761645833333,38.6704075,31.452856458333333,63.437773541666665,89.674380625,2368.79,330996.23,2247.6
551,5694,24.0,252.443148125,106.215785,188.67268125,38.78538604166667,31.729324375,63.770466875,89.56456645833333,2426.54,333708.84,2359.86
552,5695,15.33334,222.27034055169324,94.15567602179303,160.84461292008785,34.2605028125,31.88566371927447,61.425727631605376,83.64093675278184,1436.9,201411.22,1288.17
553,5696,13.7,187.48821048175475,85.30616854289306,69.25906320044453,28.8390259375,38.15258729274847,69.25906320044453,74.33552601296932,1006.27,137507.76,672.68
554,5697,24.0,187.48821048175475,85.30616854289306,59.76869666666666,41.81106354166667,27.405321875,59.76869666666666,86.36696375,2652.06,372253.28,2368.23
555,5698,24.0,187.48821048175475,85.30616854289306,59.81291354166667,41.78546291666667,27.45988875,59.81291354166667,85.40278979166666,2606.4,366025.93,2295.59
556,5699,21.6,187.48821048175475,85.30616854289306,61.798073386388864,39.01851272727273,29.239744711673946,61.798073386388864,84.57398356149355,2141.69,300735.42,1978.55
557,5700,24.0,187.48821048175475,85.30616854289306,60.52881145833334,41.37896958333334,28.172633333333334,60.52881145833334,88.9520725,2560.92,359808.72,2446.05
558,5701,24.0,187.48821048175475,85.30616854289306,61.03668574468085,40.98188666666667,28.707856786347516,61.03668574468085,89.6155840425532,2519.31,353951.9,2469.47
559,5702,24.0,187.48821048175475,85.30616854289306,61.19585893617021,40.09620458333333,28.837432340425533,61.19585893617021,89.73412829787235,2492.65,350037.93,2467.4
560,5703,24.0,187.48821048175475,85.30616854289306,61.63913854166667,40.834275416666664,29.283584583333333,61.63913854166667,89.87097604166667,2485.03,350026.96,2478.53
561,5704,23.08333,71.15459619560956,30.076100155393526,7.219359749568195,37.11507541666667,31.642674747196352,63.935236446041365,88.95075290617515,2144.8,307980.27,2126.16
562,5705,24.0,250.82753770833332,106.34897229166667,190.24583833333332,41.87801104166667,28.12712625,60.581699375,89.33739291666667,2532.28,360704.44,2650.72
563,5706,18.5,49.450439538451974,20.959721121511343,10.66670524276095,40.52809641025641,28.340810479430477,60.11714478121292,87.48883422459483,1709.58,243034.51,1755.05
564,5707,20.35833,255.3807619022582,106.21910158042432,191.41360407880705,36.961890476190476,31.671790240795783,63.96715782345114,83.63661998907573,1660.01,239149.24,2391.98
565,5708,17.6,251.2877470773099,106.32861078661435,191.87734186408662,39.41236552631579,28.449663758500677,59.41040521322328,89.2307432960866,1630.02,227261.56,2474.42
566,5709,1.525,279.67937399842623,102.80330453652459,178.16601314793442,7.91389,76.57354725836066,101.51336085049181,12.134665158360656,51.61,3684.87,41.04
567,5710,23.5,252.14321808510638,106.13431680851063,188.59519468085105,38.44253042553191,31.23599319148936,63.54802340425532,82.91282595744681,2114.14,291748.79,2110.01
568,5711,23.66666,247.4146585060376,106.2480783500925,186.97057691341743,40.985750208333336,27.959868913281383,60.444081592620165,89.21926883383206,2332.95,322809.68,1966.81
569,5712,24.0,244.44574791666668,106.2679075,185.90380583333334,43.07370958333333,25.663469583333335,58.54194208333333,89.340886875,2475.08,341962.9,2141.58
570,5713,20.99166,244.46063561498232,106.26336384957169,185.19409059642734,41.36151465116279,26.603943324048693,59.266545018554986,88.41124434094303,2079.02,286933.52,1840.75
571,5714,12.00834,248.9366394231426,105.97460857540676,184.76926197024736,37.2550432,31.562705879122344,64.16737745289524,80.31029537037593,1151.8,159842.09,746.82
572,5715,24.0,244.020185,106.27570375,184.43989479166666,42.28963770833333,26.735780833333333,59.58029020833333,89.23775041666667,2406.83,331941.06,2575.17
573,5716,24.0,242.90825583333333,106.26686333333333,183.48276354166666,42.239920833333336,26.629664166666668,59.425492291666664,89.451894375,2353.48,324892.56,2029.42
574,5717,23.66666,243.73854832905025,106.24403233245418,183.39971401183774,39.95633291666667,27.62401692158505,60.33883431721248,88.61789760358242,2412.87,334738.39,2137.27
575,5718,21.75,251.86587089139312,106.10490179243219,185.5115379880138,30.612714222222223,33.616143717632184,66.35433290337932,81.35957768203679,2035.34,288250.75,1671.35
576,5719,24.0,239.66761319148935,106.2792855319149,183.30120510638298,43.45385208333333,23.40332021276596,56.366408085106386,89.47860531914894,2651.61,382979.15,2403.79
577,5720,24.0,239.39903979166667,106.32872479166667,184.15195208333333,46.103766875,22.24929291666667,55.24708770833333,89.16545729166667,2682.95,383733.68,2516.72
578,5721,24.0,241.30736520833332,106.325851875,184.62064354166668,44.316175,23.812407708333332,56.686721666666664,89.7464225,2551.43,360311.81,2929.68
579,5722,24.0,243.61457666666666,106.3179175,185.099485,42.54006104166667,25.696933958333332,58.51509166666666,89.63972645833333,2443.69,346536.72,2514.63
580,5723,24.0,244.47409354166666,106.30932895833334,185.509355,41.93866375,26.19894625,58.96473854166667,88.92377458333333,2363.55,330494.63,2707.64
581,5724,24.0,243.128516875,106.29841520833334,185.23163791666667,42.64224541666667,25.014584583333335,57.89687895833333,88.238936875,2302.63,336306.51,2355.55
582,5725,24.0,242.344761875,106.28730395833334,184.85507270833332,42.677826458333335,24.344695416666667,57.489689166666665,87.249708125,2275.39,318025.91,2039.45
583,5726,24.0,241.64494083333332,106.27946333333334,184.38850770833332,42.7358275,24.119317083333332,57.256433125,88.91318520833333,2251.88,314261.45,2036.45
584,5727,24.0,240.82297125,106.27297375,183.97239458333334,42.770594375,23.727220833333334,56.85057666666667,89.55625479166666,2220.6,309661.36,2031.36
585,5728,24.0,238.61804354166668,106.27817166666667,183.74264916666667,45.04113625,21.6185225,54.875394375,88.50821770833333,2650.03,370156.14,2364.9
586,5729,24.0,235.97377,106.3082925,183.635305,48.26827458333333,18.904521041666666,52.338465,89.141555,2763.87,391352.4,2744.65
587,5730,24.0,236.84076645833332,106.321161875,184.08739770833333,47.668794166666665,19.373776666666668,52.75336875,87.89841770833333,2723.29,384920.14,2563.73
588,5731,24.0,237.291771875,106.33325354166666,184.50944041666668,47.665281875,19.339485416666665,52.78233145833333,87.83805666666666,2710.55,382931.93,2632.92
589,5732,24.0,238.49727708333333,106.340011875,184.94373166666668,46.88428020833334,20.133738333333334,53.553545416666665,86.82194625,2607.98,368334.37,2647.59
590,5733,24.0,239.16599270833333,106.34588958333333,185.27799375,46.515119166666665,20.455441458333333,53.887998958333334,88.29758520833333,2538.52,359368.76,2546.04
591,5734,23.0,239.7742759090909,106.35765431818182,185.6846459090909,45.70987456521739,20.642884090909092,54.08963,89.24529909090909,2372.26,334871.43,2456.03
592,5735,24.0,240.441418125,106.36575958333333,186.0540175,46.67963354166667,20.932380833333333,54.387400625,89.95929583333333,2380.49,336591.37,2496.2
593,5736,24.0,242.177021875,106.35990875,186.42994479166666,45.17448104166667,22.368583958333332,55.74707708333333,87.89962583333333,2555.35,363966.9,2556.96
594,5737,24.0,242.62603,106.36514191489361,186.84010829787235,44.145559375,22.34855829787234,55.78592170212766,87.41716914893617,2530.06,360196.09,2766.34
595,5739,9.14166,249.6686918394143,105.91124664379336,195.52158398595003,35.25644714285714,23.09241746342568,54.14710785346425,75.84741169487818,805.18,116946.9,817.6
596,5740,23.33334,245.9181375496864,106.35018061255697,188.0258771651465,42.41543,24.5744956501941,57.89226038453989,86.36622404453027,2329.4,327884.14,2458.74
597,5741,24.0,243.646035625,106.40658395833333,188.12494958333335,45.92970354166667,22.213210416666666,55.52108604166666,88.61943416666666,2649.88,372779.09,2812.37
598,5742,24.0,244.66048893617022,106.41792425531915,188.48367829787233,44.419586458333335,22.959958936170214,56.17681063829787,89.29260255319149,2592.21,366142.18,2694.23
599,5743,24.0,245.686086875,106.420130625,188.75576395833335,44.62283583333333,23.747151041666665,56.93032291666667,87.616963125,2569.99,364122.63,2625.16
600,5744,24.0,246.05004208333332,106.42892666666667,188.988361875,44.61910875,23.804839166666667,57.061680208333335,89.83820625,2567.23,364373.14,2832.17
601,5745,24.0,247.13633854166667,106.43289020833333,189.30053020833333,43.979726041666666,24.6347675,57.83580833333333,90.65050791666667,2639.66,375786.26,2659.4
602,5746,24.0,248.221621875,106.42064104166667,189.33456770833334,43.052640833333335,25.771808125,58.887054166666665,90.80313958333333,2594.12,364622.26,2459.18
603,5747,24.0,247.491640625,106.39641583333334,188.73843333333335,42.748487708333336,25.690335208333334,58.75320729166667,90.616705625,2574.89,359872.05,2477.55
604,5748,24.0,246.80534395833334,106.38173333333333,188.380495625,42.691670625,25.405570208333334,58.42484833333334,90.25517541666666,2548.68,356321.96,2401.55
605,5749,24.0,244.75149229166666,106.37822375,187.90622145833333,43.89416229166667,23.724840625,56.84527083333333,90.52870958333334,2589.88,362544.04,2447.96
606,5750,24.0,243.24158708333334,106.35666020833334,187.0216,44.26394895833333,23.106786666666668,56.219987083333336,90.42058041666667,2581.96,362655.22,2477.63
607,5751,24.0,242.26480645833334,106.342269375,186.34049583333334,44.28605354166667,22.82103875,55.924310625,90.36354270833333,2471.34,343955.47,2054.28
608,5752,24.0,241.51665083333333,106.33125666666666,185.69079333333335,44.166538125,22.737955416666665,55.8258575,90.31281354166667,2438.81,340726.46,2585.23
609,5753,24.0,240.28454020833334,106.327613125,185.07612541666666,44.61248770833333,22.1027925,55.20841479166667,89.91175833333334,2428.33,339139.22,2556.13
610,5754,23.33333,241.2822512951602,106.30350312610331,184.69283740181535,42.21623541666666,23.53157536095791,56.58941389334484,88.45999269214896,2276.94,318135.05,2570.24
611,5755,24.0,238.06549208333334,106.31972520833334,183.79824645833332,45.676420625,21.06727875,54.267245625,89.71559833333333,2521.84,351073.08,2564.96
612,5756,24.0,236.85549458333332,106.31647083333333,183.13655666666668,46.197078958333336,20.537974166666668,53.71893791666667,89.43696270833334,2487.4,353646.98,2693.93
613,5757,24.0,235.29214208333335,106.307450625,182.491001875,46.983061875,19.593567916666668,52.80114020833334,88.708655,2345.28,325928.07,1823.37
614,5758,24.0,234.26195375,106.301703125,181.81667041666665,47.15139229166667,19.253095416666667,52.445283333333336,89.49207979166667,2727.02,378875.37,2430.84
615,5759,24.0,233.988531875,106.27939791666667,181.18046208333334,46.1631425,19.682061041666667,52.80806979166667,89.200221875,2674.99,372845.54,2282.69
616,5760,24.0,233.61774708333334,106.28743625,181.090935625,46.16864145833333,19.432229791666668,52.526811458333334,89.41464375,2632.77,377052.69,2252.02
617,5761,24.0,232.11583604166665,106.33618354166667,182.305595625,52.598152291666665,16.356252291666667,49.810240416666666,89.00566270833333,2656.07,379250.25,2359.74
618,5762,24.0,231.335505,106.401721875,183.40461875,58.578608125,13.905250416666666,47.93088625,88.74479958333333,2788.46,384677.3,2608.4
619,5763,24.0,238.468001875,106.34663854166666,184.07950979166668,49.44662041666667,20.65988395833333,54.38849208333333,88.72266729166667,2235.18,319314.57,2082.29
620,5764,24.0,232.121239375,106.45568375,185.22636145833334,61.31323104166667,13.078923333333334,46.894877916666665,90.29942520833333,3115.25,442143.39,2796.42
621,5765,24.0,240.66509145833334,106.427713125,185.87050145833334,50.10381104166667,21.023010208333332,54.79459,88.14327166666666,2329.56,333190.64,1941.66
622,5766,24.0,238.09951020833333,106.427841875,186.58706583333333,55.08779020833333,17.685892916666667,51.512444375,89.71511979166667,2704.27,385619.31,2370.42
623,5767,24.0,234.78032020833334,106.50636895833334,187.15959270833332,61.248712708333336,13.756738541666667,47.6207275,90.69427583333334,3159.22,448847.16,2729.15
624,5768,24.0,235.37167895833332,106.52404958333334,187.628423125,60.896343125,14.145545625,47.743255833333336,90.71480458333333,3149.16,447855.25,2713.11
625,5769,24.0,236.3676975,106.53193916666666,188.012641875,59.358246666666666,14.792742083333334,48.355055625,90.807685,3120.6,442383.61,2652.35
626,5770,24.0,236.41840604166666,106.52909291666667,188.0041575,59.3319225,14.855715625,48.414248541666666,90.71370291666666,3126.64,441909.62,2651.94
627,5771,24.0,236.684815625,106.53247583333334,188.19453,59.23650083333333,14.932227708333333,48.490285625,90.7066175,2999.43,425496.49,2431.99
628,5772,24.0,237.13440354166667,106.54181416666667,188.56603604166668,59.116499166666664,14.997953958333333,48.5683675,90.99649395833333,3069.97,432818.08,2783.13
629,5773,24.0,236.95486854166666,106.55394416666667,189.05955895833333,61.463805,14.301419583333333,47.895309583333336,90.10630333333333,3135.62,444230.83,2614.74
630,5774,24.0,236.97229333333334,106.570943125,189.53031770833334,63.29177958333333,13.814042291666667,47.441975625,90.82809729166667,3180.69,451352.62,2885.57
631,5775,24.0,237.45320416666667,106.579866875,189.95178916666666,63.2655675,13.864274791666666,47.501415,91.348904375,3165.64,449545.58,2939.23
632,5776,24.0,237.93055395833332,106.58651416666666,190.37542270833333,63.18110458333334,13.910798333333334,47.55513125,91.08819354166667,3153.14,447430.63,2927.32
633,5777,24.0,238.39276104166666,106.59357083333333,190.8202275,63.169242708333336,13.933185208333333,47.572533541666665,90.76356520833333,2832.32,402525.76,2779.43
634,5778,24.0,238.56289229166666,106.60411416666666,191.27422583333333,64.41199541666667,13.625050625,47.28866645833333,91.20804729166667,2840.84,403412.75,2783.22
635,5779,24.0,238.938356875,106.614538125,191.75181166666667,64.95312458333333,13.576384375,47.186545208333335,91.38300375,2819.18,388630.98,2785.05
636,5780,20.16667,242.15711149938983,106.57829964336204,193.03996973323805,59.090224761904764,15.82658734207482,49.117141766151775,88.90163801545818,2233.43,321080.8,2119.03
637,5781,24.0,240.03032375,106.63791145833333,193.05569770833333,65.33195479166666,13.618115833333333,46.97462604166667,90.46287875,2805.15,402508.65,2648.69
638,5782,24.0,240.2774785106383,106.64795723404255,193.45804489361703,65.25190145833334,13.428405744680852,46.819433617021275,91.4266040425532,2824.14,403614.57,2778.74
639,5783,24.0,240.652215,106.65782583333333,193.87928770833332,67.27157020833333,13.352004166666667,46.77292729166667,91.94175958333334,2817.07,402721.5,2633.91
640,5784,24.0,240.92758208333333,106.669651875,194.39474604166668,69.335794375,13.0998925,46.53283604166667,92.03208166666667,2831.56,404825.38,2945.57
641,5785,24.0,241.32687125,106.68040916666666,194.878065,70.25032270833333,13.009493958333334,46.44880625,92.16699354166667,2834.19,404854.08,3202.2
642,5786,24.0,241.96375958333334,106.68667791666667,195.296425625,68.7334225,13.252198125,46.66733395833333,92.08355479166667,2849.42,407374.39,3049.57
643,5787,24.0,242.49187145833332,106.69272645833334,195.68360229166666,67.986588125,13.380477083333334,46.80826916666667,92.352618125,2825.13,403710.79,2976.1
644,5788,24.0,242.92923645833332,106.70068104166667,196.10248895833334,68.172224375,13.392231041666667,46.8267475,92.28545166666666,2812.28,403047.36,2857.42
645,5789,24.0,243.45142895833334,106.70821666666667,196.59738708333333,68.1247275,13.418172291666666,46.854041875,92.495339375,2800.58,404666.48,2855.22
646,5790,24.0,243.87159208333333,106.71711270833333,197.07293354166666,68.92541645833333,13.344910625,46.79865854166667,92.51392583333333,2808.39,401629.78,2798.98
647,5791,24.0,244.29388375,106.724156875,197.5329275,69.693844375,13.287440625,46.76095625,92.10754104166666,2814.61,402992.06,2804.14
648,5792,24.0,244.66451895833333,106.73213041666666,198.013894375,70.96891333333333,13.172958541666667,46.65062458333333,91.981165,2821.87,404143.03,2933.93
649,5793,24.0,245.10260270833334,106.73843854166667,198.41041958333332,71.16382020833333,13.204905833333333,46.692183125,92.27891416666667,2817.92,402764.22,3112.21
650,5794,24.0,245.39923625,106.73974979166667,198.739344375,71.18004,13.1790875,46.659891875,92.13165208333334,2755.1,394519.14,2702.56
651,5795,24.0,247.97529666666668,106.71754104166666,198.90699145833332,65.78377083333334,15.613893541666666,49.068305208333335,92.22133125,2534.63,361765.59,2162.27
652,5796,24.0,245.73687083333334,106.7327375,199.01756645833333,70.22503520833334,13.257003958333334,46.719304375,92.26931875,2778.79,394752.36,3125.92
653,5797,24.0,246.82905833333334,106.72398791666667,198.8828775,67.32754875,14.409873333333334,47.94618083333334,91.879296875,2649.13,371374.08,2993.44
654,5798,24.0,259.1251354166667,106.58252229166666,197.86283041666667,42.274996458333334,28.094006041666667,61.262305,91.8684425,1602.66,220359.45,1668.46
655,5799,24.0,257.85850270833333,106.60556416666667,198.91677583333333,46.6934625,25.919568541666667,58.941726875,91.79384729166667,1858.55,260175.06,1298.1
656,5800,24.0,248.96656041666665,106.71823958333333,200.19413770833333,62.16999520833333,15.33294875,48.77242270833333,92.0050375,2696.52,380985.04,2991.67
657,5801,24.0,247.900693125,106.734936875,200.19552666666667,66.37989229166666,14.216179583333334,47.70516645833333,92.83613645833333,2735.25,388901.37,2971.34
658,5802,24.0,247.78148770833334,106.75418208333333,200.7927875,71.00843645833334,13.465352083333332,46.988700208333334,92.85809541666667,2773.45,394726.73,2948.37
659,5803,24.0,247.80884479166667,106.7664625,201.330760625,76.63732583333334,12.94402625,46.47808416666667,92.33567020833334,2810.65,401083.64,3466.63
660,5804,24.0,248.16065479166667,106.77273333333333,201.64916770833332,76.69223395833333,12.962672083333333,46.511487083333336,92.76810770833333,2800.79,399978.92,3351.18
661,5805,24.0,249.35553020833333,106.76358333333333,201.676661875,66.77535541666667,14.163501458333334,47.678868333333334,93.03664375,2696.27,386090.76,3162.89
662,5806,24.0,249.63601020833335,106.75726270833333,201.780145625,65.25718229166667,14.363405208333333,47.855864583333336,92.982076875,2676.08,382028.25,3139.95
663,5807,24.0,249.52268083333334,106.75478604166666,201.82606333333334,65.90307229166666,14.200609791666666,47.6966175,93.02768666666667,2678.05,382530.29,2962.48
664,5808,24.0,249.540801875,106.75319791666666,201.92433729166666,66.15916020833333,14.116946875,47.61646458333333,93.110430625,2676.31,374324.71,3077.46
665,5809,24.0,249.5433675,106.75031604166666,201.71635125,66.15313354166666,14.321208541666667,47.82701625,93.011865625,2625.55,374541.53,3194.64
666,5810,24.0,249.58238708333334,106.74755875,201.69494479166667,66.268035625,14.395404791666667,47.887442291666666,92.26416583333334,2612.81,373944.07,3311.37
667,5811,24.0,249.599205,106.7458,201.692484375,66.29359666666667,14.419705208333333,47.906720625,92.90210791666667,2623.48,374702.75,2951.56
668,5812,23.16667,249.9981670281141,106.74014215895508,201.82588875166348,64.45721744680851,14.718821129277535,48.172278276450605,93.00092847701029,2597.55,371658.0,3446.49
669,5813,24.0,250.3833975,106.72942020833334,201.33610958333333,62.249001666666665,15.629095,49.04728791666667,92.996796875,2534.0,362746.4,3521.41
670,5814,24.0,250.96676375,106.7195725,200.96341229166666,60.22993875,16.607184583333332,50.003351458333334,92.80671,2486.32,356111.93,3385.78
671,5815,24.0,251.06420541666665,106.71771270833334,200.610900625,60.11688708333333,17.052240625,50.45330479166667,92.87806291666666,2495.41,357432.08,3428.13
672,5816,24.0,251.1936575,106.71588833333334,201.350375,60.309644166666665,16.439248958333334,49.8432825,92.430808125,2489.74,357146.72,3365.68
673,5817,22.58333,255.79833372755922,106.65343446849512,201.09814224241066,51.97866170212766,21.158816398808323,54.70019148514856,90.77883307893477,1957.44,283896.95,2711.91
674,5818,24.0,250.70703104166665,106.71319541666666,201.22882020833333,60.550779375,16.289309583333335,49.478210833333335,92.56167520833333,2452.14,350053.6,3554.23
675,5819,24.0,250.93026875,106.71451291666666,201.37157520833333,59.84522125,16.381757708333332,49.55869354166666,92.96032104166666,2444.37,348878.74,3525.34
676,5820,24.0,251.02345625,106.710018125,201.54422708333334,59.675274791666666,16.45282,49.47922916666667,92.69848166666667,2427.99,347999.53,3489.24
677,5821,24.0,251.075380625,106.70672145833333,201.69575833333334,59.818978333333334,16.236129166666668,49.379622291666664,91.81144333333333,2422.22,347806.75,3496.94
678,5822,24.0,250.91008083333332,106.69970208333334,201.30066354166667,59.65103229166667,16.440760208333334,49.60941729166667,92.646700625,2423.79,343279.56,3496.33
679,5823,24.0,250.77244333333334,106.69178270833333,201.42019,59.64309854166667,16.183241041666665,49.35225333333333,92.94641666666666,2396.54,344715.38,3386.38
680,5824,24.0,250.90358083333334,106.68910270833334,201.04097770833334,59.722017083333334,16.711138333333334,49.862603125,93.05540791666667,2395.14,342561.46,3395.83
681,5825,24.0,250.91308270833332,106.68527145833333,201.01465875,59.633690625,16.773114791666668,49.89842395833333,92.32278479166666,2387.86,343058.41,3390.72
682,5826,24.0,251.07073541666668,106.68642854166667,200.40216395833335,59.604168333333334,17.527642291666666,50.66857145833333,91.92283270833333,2380.72,342371.26,3396.15
683,5827,24.0,251.20011479166666,106.68582833333333,200.90129458333334,59.75894770833333,17.151499791666666,50.29882020833333,92.52855125,2379.63,342137.65,3366.91
684,5828,24.0,251.29047958333334,106.68252479166667,200.86300083333333,59.74206229166667,17.276253333333333,50.42747875,93.13174125,2375.2,340709.26,3395.81
685,5829,24.0,251.27619458333334,106.67796229166666,200.82044354166666,59.859063125,17.32581875,50.455751041666666,90.76356791666667,2370.07,340847.55,3414.0
686,5830,24.0,252.57269208333332,106.66631791666667,200.9417775,57.3407125,18.529385416666667,51.630914583333336,91.09324979166666,2298.14,331205.23,3334.67
687,5831,24.0,262.270666875,106.52798145833333,198.47569041666668,41.33990395833333,30.717036875,63.79497645833333,91.40733395833334,1907.63,279405.31,2916.15
688,5832,24.0,263.06362541666664,106.476520625,199.113925625,39.86725666666667,30.99175125,63.94969979166667,90.336479375,1834.07,266509.39,2736.46
689,5833,24.0,263.6523075,106.46059479166667,197.26746479166667,39.121178541666666,33.441683958333336,66.38484270833334,91.12890666666667,1800.02,261444.2,2673.75
690,5834,24.0,263.4149320833333,106.46041583333333,198.21127916666666,39.409198333333336,32.24297375,65.20365291666667,92.25310875,1793.18,263113.49,2707.0
691,5835,24.0,263.73262916666664,106.45404145833334,200.08113729166666,39.39513770833333,30.718379375,63.651491875,90.256061875,1841.44,268895.24,2815.01
692,5836,24.0,263.71417979166665,106.45003104166666,200.87267625,39.279821875,29.885569791666665,62.84150354166667,90.8817175,1818.54,265260.44,2814.92
693,5837,24.0,263.623745,106.44603104166667,200.86769354166665,39.467538125,29.80996125,62.75605145833333,91.039605,1805.19,263330.08,2834.24
694,5838,22.41667,269.3945305761962,106.36918175543914,201.61246016499774,32.99241869565218,34.91929363401879,67.78207041119845,89.27348428372278,1393.69,206141.46,2237.75
695,5839,24.0,263.77980979166665,106.43527208333333,201.04559729166667,39.693228958333336,29.73850854166667,62.7342125,90.017214375,1729.9,252874.96,2873.24
696,5840,24.0,258.7626975,106.50002166666667,201.57952729166666,47.93238291666667,24.144320208333333,57.18317020833334,92.50302958333333,2033.15,295470.56,3296.94
697,5841,24.0,250.819564375,106.62660458333333,202.8690425,62.145118333333336,14.712965833333334,47.950521875,93.10911791666666,2582.65,372301.4,4061.44
698,5842,24.0,251.05305125,106.632588125,203.00754333333333,62.311403125,14.44629125,48.045507916666665,92.99139,2582.08,371452.46,4099.67
699,5843,24.0,251.234908125,106.630324375,203.20694770833333,62.11277875,14.383783333333334,48.027960416666666,91.55722791666666,2574.44,371282.32,3722.6
700,5844,24.0,251.32055916666667,106.62773354166667,203.330948125,61.9784375,14.356693958333333,47.98961104166667,90.60581291666666,2572.81,371287.4,3905.65
701,5845,24.0,251.38885708333333,106.62316104166666,203.47352208333334,61.99488395833333,14.288308541666666,47.915335,91.73593020833333,2562.15,369933.7,3907.52
702,5846,24.0,251.394578125,106.61751416666667,203.55848375,62.00894770833333,14.218341666666667,47.836094375,92.1211725,2551.65,368216.34,3037.37
703,5847,24.0,251.292245625,106.61064583333334,203.53310666666667,62.09187645833333,14.145493958333333,47.75913895833333,92.87339479166667,2545.39,366496.31,3180.92
704,5848,24.0,251.04294541666667,106.60498583333333,203.58178645833334,62.898017083333336,13.851540833333333,47.461158958333336,92.53809729166667,2546.15,366948.65,3450.01
705,5849,24.0,250.872744375,106.59918354166666,203.560931875,63.23612895833333,13.688100625,47.3118125,92.767496875,2541.25,366305.81,3472.4
706,5850,24.0,250.9008325,106.593401875,203.537645625,63.315229375,13.745035833333333,47.363186875,93.21326958333333,2530.04,365410.6,3504.94
707,5851,24.0,251.59778666666668,106.583880625,203.55269770833334,60.845820833333335,14.465248333333333,48.04508895833333,93.20259854166666,2413.44,348507.24,3373.7
708,5852,24.0,252.095165,106.5734675,203.62852875,59.20898875,14.918057291666667,48.46663625,93.12161041666667,2384.28,344604.71,3344.9
709,5853,24.0,252.09597583333334,106.56771354166666,203.717763125,59.19980666666667,14.830522708333334,48.378212708333336,92.77303541666667,2382.55,343975.62,3351.67
710,5854,24.0,252.10494104166668,106.562116875,203.66829020833333,59.101633541666665,14.87385,48.43665083333333,93.34037645833334,2370.34,342144.37,3351.14
711,5855,24.0,252.06331458333332,106.55780166666666,203.756165,59.23994125,14.753270833333334,48.307149583333334,92.973589375,2377.02,343677.86,3362.83
712,5856,24.0,252.15486,106.55273958333333,203.74276833333334,59.132079583333336,14.859605208333333,48.41209166666667,93.25365375,2370.99,342499.13,3360.01
