,0,1,2,,DATEPRD,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,,,,,
493,2662.1836,383026.1,2864.6047,,12/17/09,2753.06,387138.84,1817.45,,,3177.19,448136.47,2260.7466
494,2653.8606,381318.25,2898.1897,,12/18/09,2129.71,294892.69,1575.24,,,3173.8809,447583.2,2277.0957
495,2590.5364,372093.06,2897.0813,,12/19/09,1770.13,246139.45,1404.76,,,3169.3577,447122.53,2283.796
496,2602.2344,373201.5,2874.8733,,12/20/09,2753.3,380166.76,2296.83,,,3170.3633,447598,2287.264
497,2574.0027,369267.7,2838.9927,,12/21/09,3061.28,423081.69,2407.76,,,3181.583,449455.62,2298.196
498,2550.6882,366075.03,2797.066,,12/22/09,3042.09,422437.44,1795.87,,,3195.152,451673.28,2327.8037
499,2534.8035,363831.6,2753.6897,,12/23/09,3221.53,447369.71,2270.41,,,3194.5244,452239.06,2367.924
500,2540.6604,364766.38,2732.9312,,12/24/09,3305.48,459026.57,2589.36,,,3194.8132,453155.4,2419.422
501,2560.2468,367368.6,2733.0605,,12/25/09,2205.81,308848.3,1594.68,,,3191.876,453846.12,2480.7996
502,2559.3333,367526.78,2711.8367,,12/26/09,2991.82,417845.52,2372.37,,,3182.5037,453250.2,2530.1597
503,2555.0103,366999.6,2696.538,,12/27/09,3205.5,447403.58,1758.79,,,3180.9524,452762.94,2575.7144
504,2572.2456,369283.6,2704.7065,,12/28/09,2912.11,405892.82,2311.77,,,3176.7358,451784.53,2613.8228
505,2576.4973,370489.53,2710.3303,,12/29/09,2892.66,405099.21,2202.17,,,3167.0027,450443.06,2631.14
506,2576.3965,370852.78,2707.2595,,12/30/09,2891.58,404603.78,2349.65,,,3155.82,449218.94,2653.4355
507,2569.424,369893.16,2692.6567,,12/31/09,2891.08,420898.76,2276.11,,,3139.7761,447008.94,2686.825
508,2566.2283,368705,2671.7996,,1/1/10,2956.17,414039.25,2433.18,,,3110.1716,443110.78,2717.2363
509,2567.3335,368267.2,2663.4236,,1/2/10,2973.26,416049.71,2626.33,,,3079.9297,438841.56,2743.074
510,2578.9778,369371.75,2673.276,,1/3/10,2829.96,396691.77,2352.4,,,3047.3206,434383.5,2765.3135
511,2588.0854,370161.84,2687.391,,1/4/10,2703.2,379733.19,2134.98,,,3031.262,433043.97,2795.7612
512,2590.9128,370315.53,2692.798,,1/5/10,2745.86,385609.86,1564.42,,,3021.1772,432777.34,2818.3777
513,2602.0432,371652.75,2694.7483,,1/6/10,2755.53,386478.04,1598.47,,,3004.5737,431303.25,2828.0618
514,2616.6062,373210.12,2702.725,,1/7/10,2724.82,382552.45,2041.07,,,2978.6008,428047.25,2825.3127
515,2631.518,374160.06,2715.0618,,1/8/10,2723.08,382201.62,1667.54,,,2946.7764,423121.72,2815.42
516,2643.065,374414.25,2728.1018,,1/9/10,2301.79,337751.4,1609.05,,,2911.759,417724.8,2807.3237
517,2625.2976,371354.8,2710.955,,1/10/10,2726.55,382361.09,1760.21,,,2866.7954,411677.94,2794.8247
518,2624.6335,370869,2696.1663,,1/11/10,2714.43,380459.93,1998.23,,,2838.4795,408709.3,2797.835
519,2623.415,370627.28,2667.0193,,1/12/10,2711.82,379376.03,1800.96,,,2811.552,405378.8,2802.7473
520,2612.465,369257.3,2623.398,,1/13/10,2713.46,379315.49,2008.99,,,2788.2803,402514.03,2809.7012
521,2588.6047,366458.53,2576.1106,,1/14/10,2710.24,379239.91,2593.38,,,2769.2144,400477.84,2822.62
522,2558.1248,363548.94,2529.39,,1/15/10,2762.75,386570.01,2596.49,,,2758.748,399206.1,2836.9397
523,2532.7866,361130.1,2489.4456,,1/16/10,2734.35,381586.5,2788.24,,,2745.3547,397539.03,2847.548
524,2492.1155,357223.72,2445.9587,,1/17/10,2695.51,376652.43,2791.5,,,2727.4053,395052.06,2852.744
525,2444.867,352044.06,2382.5398,,1/18/10,2840.81,396261.97,2533.96,,,2707.0376,391407.78,2848.664
526,2396.2888,345901.38,2300.7236,,1/19/10,2813.38,392758.46,2477.03,,,2689.4211,387904.9,2840.6287
527,2360.7583,340970.28,2233.3455,,1/20/10,2789.61,389180.91,2595.68,,,2673.4688,385024.12,2843.067
528,2309.768,332816.78,2217.824,,1/21/10,2758.51,386979.33,2599.22,,,2662.1836,383026.1,2864.6047
529,2286.2002,330748.8,2213.6636,,1/22/10,2746.74,386243.74,2595.55,,,2653.8606,381318.25,2898.1897
530,2278.8677,330548.2,2236.3545,,1/23/10,1935.58,282455.75,1786.53,,,2590.5364,372093.06,2897.0813
531,2209.474,321067.06,2202.1978,,1/24/10,2512.9,360984.86,2321.35,,,2602.2344,373201.5,2874.8733
532,2187.7583,318522.4,2143.2583,,1/25/10,2689.44,375908.94,2571.56,,,2574.0027,369267.7,2838.9927
533,2207.6497,322504.38,2084.7388,,1/26/10,2447.28,351147.7,2300.59,,,2550.6882,366075.03,2797.066
534,2250.1492,329877.97,2047.0663,,1/27/10,2549.27,357687.24,2415.21,,,2534.8035,363831.6,2753.6897
535,2336.0164,343522.8,2064.1887,,1/28/10,2392.82,335620.77,2351.71,,,2540.6604,364766.38,2732.9312
536,2432.362,358376.7,2133.4104,,1/29/10,2431.33,341029.42,2286.59,,,2560.2468,367368.6,2733.0605
537,2532.6575,372372.22,2240.2317,,1/30/10,2421.01,339827.68,2351.1,,,2559.3333,367526.78,2711.8367
538,2618.2537,383585.2,2356.1118,,1/31/10,2409.79,338546.47,2452.64,,,2555.0103,366999.6,2696.538
539,2720.4673,394212.16,2480.3577,,2/1/10,2415.98,338847.62,2464.31,,,2572.2456,369283.6,2704.7065
540,2853.643,406258.12,2609.051,,2/2/10,2390.72,336402.7,2524.31,,,2576.4973,370489.53,2710.3303
541,2974.5513,417681.25,2738.0771,,2/3/10,2475.53,361124.21,2383.69,,,2576.3965,370852.78,2707.2595
542,3052.666,427320.4,2823.7314,,2/4/10,2511.6,356664.97,2970.89,,,2569.424,369893.16,2692.6567
543,3089.6316,431661.38,2866.2778,,2/5/10,2595.29,364435.93,2443.85,,,2566.2283,368705,2671.7996
544,3111.248,434699.34,2876.4294,,2/6/10,2573.4,361845.85,1801.47,,,2567.3335,368267.2,2663.4236
545,3129.1802,435736.2,2862.0298,,2/7/10,2547.01,361152.42,2569.97,,,2578.9778,369371.75,2673.276
546,3142.4143,436159.25,2818.8704,,2/8/10,2608.51,367110.17,2750.3,,,2588.0854,370161.84,2687.391
547,3165.2427,439004.03,2790.8638,,2/9/10,2579.15,362761.76,2724.61,,,2590.9128,370315.53,2692.798
548,3212.7463,447678.97,2777.5957,,2/10/10,2521.73,355402.62,2616.02,,,2602.0432,371652.75,2694.7483
549,3239.4326,452527.8,2782.9412,,2/11/10,2500.81,350905.83,2280.37,,,2616.6062,373210.12,2702.725
550,3293.4512,459418.94,2714.277,,2/12/10,2368.79,330996.23,2247.6,,,2631.518,374160.06,2715.0618
551,3330.7158,463242.5,2629.4128,,2/13/10,2426.54,333708.84,2359.86,,,2643.065,374414.25,2728.1018
552,3374.217,467993.7,2547.604,,2/14/10,1436.9,201411.22,1288.17,,,2625.2976,371354.8,2710.955
553,3444.4514,478171.12,2530.246,,2/15/10,1006.27,137507.76,672.68,,,2624.6335,370869,2696.1663
554,3337.4236,467512.1,2519.1858,,2/16/10,2652.06,372253.28,2368.23,,,2623.415,370627.28,2667.0193
555,3285.2012,462888.16,2536.6213,,2/17/10,2606.4,366025.93,2295.59,,,2612.465,369257.3,2623.398
556,3244.3599,462332.9,2562.6992,,2/18/10,2141.69,300735.42,1978.55,,,2588.6047,366458.53,2576.1106
557,3201.9412,461187.97,2597.2966,,2/19/10,2560.92,359808.72,2446.05,,,2558.1248,363548.94,2529.39
558,3153.0413,457054.56,2653.4546,,2/20/10,2519.31,353951.9,2469.47,,,2532.7866,361130.1,2489.4456
559,3101.2217,449811.7,2704.6802,,2/21/10,2492.65,350037.93,2467.4,,,2492.1155,357223.72,2445.9587
560,3015.7627,439346.44,2737.3425,,2/22/10,2485.03,350026.96,2478.53,,,2444.867,352044.06,2382.5398
561,2913.2385,423216.28,2730.0168,,2/23/10,2144.8,307980.27,2126.16,,,2396.2888,345901.38,2300.7236
562,2792.23,401913.4,2753.9204,,2/24/10,2532.28,360704.44,2650.72,,,2360.7583,340970.28,2233.3455
563,2808.2402,404564.47,2694.0183,,2/25/10,1709.58,243034.51,1755.05,,,2309.768,332816.78,2217.824
564,2753.5747,395653.9,2794.4233,,2/26/10,1660.01,239149.24,2391.98,,,2286.2002,330748.8,2213.6636
565,2842.3535,407963.56,2853.2563,,2/27/10,1630.02,227261.56,2474.42,,,2278.8677,330548.2,2236.3545
566,2990.0461,429617.56,3006.6296,,3/2/10,51.61,3684.87,41.04,,,2209.474,321067.06,2202.1978
567,2755.3618,399393.72,2976.4353,,3/3/10,2114.14,291748.79,2110.01,,,2187.7583,318522.4,2143.2583
568,2719.989,394448.44,2968.2258,,3/4/10,2332.95,322809.68,1966.81,,,2207.6497,322504.38,2084.7388
569,2703.9329,391478.34,2953.1436,,3/5/10,2475.08,341962.9,2141.58,,,2250.1492,329877.97,2047.0663
570,2698.5522,389929.28,2953.5386,,3/6/10,2079.02,286933.52,1840.75,,,2336.0164,343522.8,2064.1887
571,2702.0295,389579.4,2957.9473,,3/8/10,1151.8,159842.09,746.82,,,2432.362,358376.7,2133.4104
572,2696.0657,389056.56,2934.5928,,3/9/10,2406.83,331941.06,2575.17,,,2532.6575,372372.22,2240.2317
573,2684.5862,387429.3,2939.7346,,3/10/10,2353.48,324892.56,2029.42,,,2618.2537,383585.2,2356.1118
574,2679.0354,386278.3,2960.6233,,3/11/10,2412.87,334738.39,2137.27,,,2720.4673,394212.16,2480.3577
575,2664.2412,383730.44,2987.0361,,3/12/10,2035.34,288250.75,1671.35,,,2853.643,406258.12,2609.051
576,2602.0112,375235.5,2972.9546,,3/13/10,2651.61,382979.15,2403.79,,,2974.5513,417681.25,2738.0771
577,2592.9268,374128.94,2973.8625,,3/14/10,2682.95,383733.68,2516.72,,,3052.666,427320.4,2823.7314
578,2596.0728,374477.03,2980.194,,3/15/10,2551.43,360311.81,2929.68,,,3089.6316,431661.38,2866.2778
579,2599.8953,374386.84,2981.8953,,3/16/10,2443.69,346536.72,2514.63,,,3111.248,434699.34,2876.4294
580,2593.674,372989.6,2980.6326,,3/17/10,2363.55,330494.63,2707.64,,,3129.1802,435736.2,2862.0298
581,2581.2434,370900.16,2982.0574,,3/18/10,2302.63,336306.51,2355.55,,,3142.4143,436159.25,2818.8704
582,2568.863,368975.75,2995.5195,,3/19/10,2275.39,318025.91,2039.45,,,3165.2427,439004.03,2790.8638
583,2552.5447,366970.22,3018.7344,,3/20/10,2251.88,314261.45,2036.45,,,3212.7463,447678.97,2777.5957
584,2538.611,365646.84,3045.259,,3/21/10,2220.6,309661.36,2031.36,,,3239.4326,452527.8,2782.9412
585,2525.9592,364900.34,3063.1716,,3/22/10,2650.03,370156.14,2364.9,,,3293.4512,459418.94,2714.277
586,2518.5667,364976.34,3081.5066,,3/23/10,2763.87,391352.4,2744.65,,,3330.7158,463242.5,2629.4128
587,2526.5298,366694.6,3104.2466,,3/24/10,2723.29,384920.14,2563.73,,,3374.217,467993.7,2547.604
588,2529.762,367150.44,3121.052,,3/25/10,2710.55,382931.93,2632.92,,,3444.4514,478171.12,2530.246
589,2532.0596,367384.84,3139.217,,3/26/10,2607.98,368334.37,2647.59,,,3337.4236,467512.1,2519.1858
590,2528.3801,366886.72,3159.131,,3/27/10,2538.52,359368.76,2546.04,,,3285.2012,462888.16,2536.6213
591,2523.562,366879.56,3175.6584,,3/28/10,2372.26,334871.43,2456.03,,,3244.3599,462332.9,2562.6992
592,2524.7986,367535.3,3186.2412,,3/29/10,2380.49,336591.37,2496.2,,,3201.9412,461187.97,2597.2966
593,2522.5295,367648.25,3197.8896,,3/30/10,2555.35,363966.9,2556.96,,,3153.0413,457054.56,2653.4546
594,2514.5466,366771.88,3216.1445,,3/31/10,2530.06,360196.09,2766.34,,,3101.2217,449811.7,2704.6802
595,2513.0583,366354.06,3244.0498,,4/2/10,805.18,116946.9,817.6,,,3015.7627,439346.44,2737.3425
596,2577.0015,376126.9,3264.375,,4/3/10,2329.4,327884.14,2458.74,,,2913.2385,423216.28,2730.0168
597,2565.7673,375073.44,3277.8057,,4/4/10,2649.88,372779.09,2812.37,,,2792.23,401913.4,2753.9204
598,2564.866,375348.7,3290.0732,,4/5/10,2592.21,366142.18,2694.23,,,2808.2402,404564.47,2694.0183
599,2564.6682,375070.47,3297.4321,,4/6/10,2569.99,364122.63,2625.16,,,2753.5747,395653.9,2794.4233
600,2558.9941,373587.97,3305.354,,4/7/10,2567.23,364373.14,2832.17,,,2842.3535,407963.56,2853.2563
601,2560.5012,373252.9,3322.2542,,4/8/10,2639.66,375786.26,2659.4,,,2990.0461,429617.56,3006.6296
602,2563.4756,373377.22,3343.5554,,4/9/10,2594.12,364622.26,2459.18,,,2755.3618,399393.72,2976.4353
603,2561.045,373191.34,3360.523,,4/10/10,2574.89,359872.05,2477.55,,,2719.989,394448.44,2968.2258
604,2555.5059,372314.34,3367.1243,,4/11/10,2548.68,356321.96,2401.55,,,2703.9329,391478.34,2953.1436
605,2547.3413,370696.3,3364.9404,,4/12/10,2589.88,362544.04,2447.96,,,2698.5522,389929.28,2953.5386
606,2544.3945,370001,3367.6135,,4/13/10,2581.96,362655.22,2477.63,,,2702.0295,389579.4,2957.9473
607,2537.6025,369138.25,3378.0693,,4/14/10,2471.34,343955.47,2054.28,,,2696.0657,389056.56,2934.5928
608,2527.6204,368105.66,3393.322,,4/15/10,2438.81,340726.46,2585.23,,,2684.5862,387429.3,2939.7346
609,2517.8408,366963.3,3410.6685,,4/16/10,2428.33,339139.22,2556.13,,,2679.0354,386278.3,2960.6233
610,2508.9194,365477.62,3430.9858,,4/17/10,2276.94,318135.05,2570.24,,,2664.2412,383730.44,2987.0361
611,2488.9697,362258.56,3437.9504,,4/18/10,2521.84,351073.08,2564.96,,,2602.0112,375235.5,2972.9546
612,2477.564,360255.66,3450.4524,,4/19/10,2487.4,353646.98,2693.93,,,2592.9268,374128.94,2973.8625
613,2461.8196,358403.34,3467.3147,,4/20/10,2345.28,325928.07,1823.37,,,2596.0728,374477.03,2980.194
614,2444.4966,356597.16,3489.8792,,4/21/10,2727.02,378875.37,2430.84,,,2599.8953,374386.84,2981.8953
615,2424.8096,354400.94,3511.1213,,4/22/10,2674.99,372845.54,2282.69,,,2593.674,372989.6,2980.6326
616,2394.4011,350419.1,3523.9568,,4/23/10,2632.77,377052.69,2252.02,,,2581.2434,370900.16,2982.0574
617,2362.306,345828.5,3524.3193,,4/24/10,2656.07,379250.25,2359.74,,,2568.863,368975.75,2995.5195
618,2352.0479,344414.2,3533.099,,4/25/10,2788.46,384677.3,2608.4,,,2552.5447,366970.22,3018.7344
619,2357.274,345397.6,3560.5764,,4/26/10,2235.18,319314.57,2082.29,,,2538.611,365646.84,3045.259
620,2323.074,340393.34,3547.971,,4/27/10,3115.25,442143.39,2796.42,,,2525.9592,364900.34,3063.1716
621,2336.5881,342100.5,3549.799,,4/28/10,2329.56,333190.64,1941.66,,,2518.5667,364976.34,3081.5066
622,2287.1655,334286.56,3504.502,,4/29/10,2704.27,385619.31,2370.42,,,2526.5298,366694.6,3104.2466
623,2259.994,329888.9,3467.3225,,4/30/10,3159.22,448847.16,2729.15,,,2529.762,367150.44,3121.052
624,2259.7942,330739.56,3469.8472,,5/1/10,3149.16,447855.25,2713.11,,,2532.0596,367384.84,3139.217
625,2249.567,331514.5,3496.5505,,5/2/10,3120.6,442383.61,2652.35,,,2528.3801,366886.72,3159.131
626,2235.325,331639.66,3531.6934,,5/3/10,3126.64,441909.62,2651.94,,,2523.562,366879.56,3175.6584
627,2226.9597,331263.66,3581.3613,,5/4/10,2999.43,425496.49,2431.99,,,2524.7986,367535.3,3186.2412
628,2228.089,329510.9,3635.483,,5/5/10,3069.97,432818.08,2783.13,,,2522.5295,367648.25,3197.8896
629,2228.167,327307.94,3679.6187,,5/6/10,3135.62,444230.83,2614.74,,,2514.5466,366771.88,3216.1445
630,2217.805,324617.6,3702.1396,,5/7/10,3180.69,451352.62,2885.57,,,2513.0583,366354.06,3244.0498
631,2200.8052,322590.3,3705.0837,,5/8/10,3165.64,449545.58,2939.23,,,2577.0015,376126.9,3264.375
632,2180.1782,320097.75,3696.8027,,5/9/10,3153.14,447430.63,2927.32,,,2565.7673,375073.44,3277.8057
633,2159.8738,316102.5,3679.2632,,5/10/10,2832.32,402525.76,2779.43,,,2564.866,375348.7,3290.0732
634,2140.057,311880.9,3669.0005,,5/11/10,2840.84,403412.75,2783.22,,,2564.6682,375070.47,3297.4321
635,2130.3992,311132.4,3682.9065,,5/12/10,2819.18,388630.98,2785.05,,,2558.9941,373587.97,3305.354
636,2128.998,313436.3,3711.0383,,5/13/10,2233.43,321080.8,2119.03,,,2560.5012,373252.9,3322.2542
637,2133.937,315490.3,3717.778,,5/14/10,2805.15,402508.65,2648.69,,,2563.4756,373377.22,3343.5554
638,2146.2834,317918.84,3723.389,,5/15/10,2824.14,403614.57,2778.74,,,2561.045,373191.34,3360.523
639,2161.921,319160.34,3715.3665,,5/16/10,2817.07,402721.5,2633.91,,,2555.5059,372314.34,3367.1243
640,2165.3713,318133.34,3694.433,,5/17/10,2831.56,404825.38,2945.57,,,2547.3413,370696.3,3364.9404
641,2156.9111,316344.44,3674.373,,5/18/10,2834.19,404854.08,3202.2,,,2544.3945,370001,3367.6135
642,2141.8408,314661.5,3666.7607,,5/19/10,2849.42,407374.39,3049.57,,,2537.6025,369138.25,3378.0693
643,2124.3687,313907.53,3668.8596,,5/20/10,2825.13,403710.79,2976.1,,,2527.6204,368105.66,3393.322
644,2114.8313,314219.88,3680.456,,5/21/10,2812.28,403047.36,2857.42,,,2517.8408,366963.3,3410.6685
645,2113.147,314832.4,3705.3953,,5/22/10,2800.58,404666.48,2855.22,,,2508.9194,365477.62,3430.9858
646,2119.5676,315548,3744.0435,,5/23/10,2808.39,401629.78,2798.98,,,2488.9697,362258.56,3437.9504
647,2127.4287,316170.72,3775.8853,,5/24/10,2814.61,402992.06,2804.14,,,2477.564,360255.66,3450.4524
648,2124.1484,315547.9,3792.7107,,5/25/10,2821.87,404143.03,2933.93,,,2461.8196,358403.34,3467.3147
649,2112.6528,314312.3,3788.6697,,5/26/10,2817.92,402764.22,3112.21,,,2444.4966,356597.16,3489.8792
650,2107.694,313021.53,3761.5044,,5/27/10,2755.1,394519.14,2702.56,,,2424.8096,354400.94,3511.1213
651,2109.9045,312030.7,3720.8606,,5/28/10,2534.63,361765.59,2162.27,,,2394.4011,350419.1,3523.9568
652,2111.4895,311151.72,3681.7449,,5/29/10,2778.79,394752.36,3125.92,,,2362.306,345828.5,3524.3193
653,2148.213,315622.5,3676.9885,,5/30/10,2649.13,371374.08,2993.44,,,2352.0479,344414.2,3533.099
654,2179.2053,319797.88,3691.4473,,5/31/10,1602.66,220359.45,1668.46,,,2357.274,345397.6,3560.5764
655,2113.6802,311065.66,3650.5989,,6/1/10,1858.55,260175.06,1298.1,,,2323.074,340393.34,3547.971
656,2036.049,300169.72,3562.153,,6/2/10,2696.52,380985.04,2991.67,,,2336.5881,342100.5,3549.799
657,2019.8617,298100.78,3491.3738,,6/3/10,2735.25,388901.37,2971.34,,,2287.1655,334286.56,3504.502
658,2012.0941,297063.94,3425.2036,,6/4/10,2773.45,394726.73,2948.37,,,2259.994,329888.9,3467.3225
659,2012.4536,297019.16,3370.0532,,6/5/10,2810.65,401083.64,3466.63,,,2259.7942,330739.56,3469.8472
660,2020.413,298461.47,3328.8982,,6/6/10,2800.79,399978.92,3351.18,,,2249.567,331514.5,3496.5505
661,2035.5598,301456.62,3305.3013,,6/7/10,2696.27,386090.76,3162.89,,,2235.325,331639.66,3531.6934
662,2052.736,304119,3304.1223,,6/8/10,2676.08,382028.25,3139.95,,,2226.9597,331263.66,3581.3613
663,2070.181,307529.1,3323.9956,,6/9/10,2678.05,382530.29,2962.48,,,2228.089,329510.9,3635.483
664,2083.0925,311356.72,3367.8857,,6/10/10,2676.31,374324.71,3077.46,,,2228.167,327307.94,3679.6187
665,2092.1472,313198.1,3421.3513,,6/11/10,2625.55,374541.53,3194.64,,,2217.805,324617.6,3702.1396
666,2092.677,312660.5,3474.4248,,6/12/10,2612.81,373944.07,3311.37,,,2200.8052,322590.3,3705.0837
667,2092.3276,310486.9,3524.6064,,6/13/10,2623.48,374702.75,2951.56,,,2180.1782,320097.75,3696.8027
668,2099.0752,308856.47,3575.0295,,6/14/10,2597.55,371658,3446.49,,,2159.8738,316102.5,3679.2632
669,2120.6367,309370.84,3620.0781,,6/15/10,2534,362746.4,3521.41,,,2140.057,311880.9,3669.0005
670,2143.6604,311145.75,3661.3745,,6/16/10,2486.32,356111.93,3385.78,,,2130.3992,311132.4,3682.9065
671,2163.106,314389.34,3686.8208,,6/17/10,2495.41,357432.08,3428.13,,,2128.998,313436.3,3711.0383
672,2175.218,318027.4,3703.7036,,6/18/10,2489.74,357146.72,3365.68,,,2133.937,315490.3,3717.778
673,2192.2456,321064.6,3722.5593,,6/19/10,1957.44,283896.95,2711.91,,,2146.2834,317918.84,3723.389
674,2179.1885,318615.3,3720.0203,,6/20/10,2452.14,350053.6,3554.23,,,2161.921,319160.34,3715.3665
675,2199.9785,322074.9,3734.1929,,6/21/10,2444.37,348878.74,3525.34,,,2165.3713,318133.34,3694.433
676,2226.8435,327091.9,3751.3188,,6/22/10,2427.99,347999.53,3489.24,,,2156.9111,316344.44,3674.373
677,2254.7537,332010.72,3761.785,,6/23/10,2422.22,347806.75,3496.94,,,2141.8408,314661.5,3666.7607
678,2280.6667,335910.6,3771.6016,,6/24/10,2423.79,343279.56,3496.33,,,2124.3687,313907.53,3668.8596
679,2300.1516,338386.56,3779.7795,,6/25/10,2396.54,344715.38,3386.38,,,2114.8313,314219.88,3680.456
680,2313.814,339456.3,3790.0837,,6/26/10,2395.14,342561.46,3395.83,,,2113.147,314832.4,3705.3953
681,2308.4478,339389.5,3809.416,,6/27/10,2387.86,343058.41,3390.72,,,2119.5676,315548,3744.0435
682,2298.0754,339159.66,3826.8452,,6/28/10,2380.72,342371.26,3396.15,,,2127.4287,316170.72,3775.8853
683,2279.2205,338576.75,3824.4783,,6/29/10,2379.63,342137.65,3366.91,,,2124.1484,315547.9,3792.7107
684,2272.5576,339290.84,3808.3813,,6/30/10,2375.2,340709.26,3395.81,,,2112.6528,314312.3,3788.6697
685,2282.7944,341208,3788.4255,,7/1/10,2370.07,340847.55,3414,,,2107.694,313021.53,3761.5044
686,2308.481,344441.2,3789.8599,,7/2/10,2298.14,331205.23,3334.67,,,2109.9045,312030.7,3720.8606
687,2344.2473,348264.84,3817.022,,7/3/10,1907.63,279405.31,2916.15,,,2111.4895,311151.72,3681.7449
688,2316.115,344083.03,3819.2012,,7/4/10,1834.07,266509.39,2736.46,,,2148.213,315622.5,3676.9885
689,2282.4692,339736.94,3812.4714,,7/5/10,1800.02,261444.2,2673.75,,,2179.2053,319797.88,3691.4473
690,2226.2688,331993.6,3786.8616,,7/6/10,1793.18,263113.49,2707,,,2113.6802,311065.66,3650.5989
691,2179.9663,325014.3,3759.0112,,7/7/10,1841.44,268895.24,2815.01,,,2036.049,300169.72,3562.153
692,2145.6736,319292.2,3748.138,,7/8/10,1818.54,265260.44,2814.92,,,2019.8617,298100.78,3491.3738
693,2125.5144,315520.78,3769.5981,,7/9/10,1805.19,263330.08,2834.24,,,2012.0941,297063.94,3425.2036
694,2098.9517,311632.47,3816.4463,,7/10/10,1393.69,206141.46,2237.75,,,2012.4536,297019.16,3370.0532
695,2028.4072,302301.22,3844.5173,,7/11/10,1729.9,252874.96,2873.24,,,2020.413,298461.47,3328.8982
696,1945.8466,291249.75,3844.9011,,7/12/10,2033.15,295470.56,3296.94,,,2035.5598,301456.62,3305.3013
697,1880.277,281634.25,3803.1868,,7/13/10,2582.65,372301.4,4061.44,,,2052.736,304119,3304.1223
698,1872.4446,279572.56,3741.379,,7/14/10,2582.08,371452.46,4099.67,,,2070.181,307529.1,3323.9956
699,1858.5634,276806.56,3644.6587,,7/15/10,2574.44,371282.32,3722.6,,,2083.0925,311356.72,3367.8857
700,1838.99,273931.44,3532.1216,,7/16/10,2572.81,371287.4,3905.65,,,2092.1472,313198.1,3421.3513
701,1821.2612,272040.75,3440.7163,,7/17/10,2562.15,369933.7,3907.52,,,2092.677,312660.5,3474.4248
702,1824.4266,273097.5,3388.8364,,7/18/10,2551.65,368216.34,3037.37,,,2092.3276,310486.9,3524.6064
703,1830.9989,275162.5,3363.8877,,7/19/10,2545.39,366496.31,3180.92,,,2099.0752,308856.47,3575.0295
704,1850.0278,278373.47,3358.7048,,7/20/10,2546.15,366948.65,3450.01,,,2120.6367,309370.84,3620.0781
705,1877.9673,283126.53,3370.978,,7/21/10,2541.25,366305.81,3472.4,,,2143.6604,311145.75,3661.3745
706,1907.7661,287720.4,3402.3682,,7/22/10,2530.04,365410.6,3504.94,,,2163.106,314389.34,3686.8208
707,1930.9098,290984.9,3434.57,,7/23/10,2413.44,348507.24,3373.7,,,2175.218,318027.4,3703.7036
708,1936.3877,291917.66,3440.829,,7/24/10,2384.28,344604.71,3344.9,,,2192.2456,321064.6,3722.5593
709,1928.3274,290093.22,3422.0156,,7/25/10,2382.55,343975.62,3351.67,,,2179.1885,318615.3,3720.0203
710,1919.3054,285970.75,3385.0496,,7/26/10,2370.34,342144.37,3351.14,,,2199.9785,322074.9,3734.1929
711,1908.5355,282473.22,3353.9426,,7/27/10,2377.02,343677.86,3362.83,,,2226.8435,327091.9,3751.3188
712,1904.0249,280601.47,3315.0857,,7/28/10,2370.99,342499.13,3360.01,,,2254.7537,332010.72,3761.785
713,1909.8472,281090.38,3268.1272,,7/29/10,2363.13,341715.29,3357.51,,,2280.6667,335910.6,3771.6016
714,1942.8568,285719.7,3221.1946,,7/30/10,2363.81,341180.3,3356.34,,,2300.1516,338386.56,3779.7795
715,1994.9847,296484.8,3172.547,,7/31/10,2361.06,341096.93,3361.6,,,2313.814,339456.3,3790.0837
716,2057.484,307781.06,3125.5605,,8/1/10,2354.69,340158.73,3366.45,,,2308.4478,339389.5,3809.416
717,2123.3372,316293.2,3076.1135,,8/2/10,2360.15,340870.1,3367.57,,,2298.0754,339159.66,3826.8452
718,2187.5305,324305.9,3044.2622,,8/3/10,2359.78,340677.74,3389.72,,,2279.2205,338576.75,3824.4783
719,2254.5732,330841.4,3048.971,,8/4/10,2357.53,340689.92,3385.17,,,2272.5576,339290.84,3808.3813
720,2312.0894,336628,3098.576,,8/5/10,2065.25,300997.97,3198.8,,,2282.7944,341208,3788.4255
721,2342.813,343497.06,3154.8909,,8/6/10,2307.31,334403.97,3568.92,,,2308.481,344441.2,3789.8599
722,2361.8757,349189.66,3218.9614,,8/7/10,1976.83,288792.53,3071.36,,,2344.2473,348264.84,3817.022
723,2363.476,350389.25,3269.1526,,8/8/10,2314.34,335464.18,3584.64,,,2316.115,344083.03,3819.2012
724,2384.6426,350102.8,3324.8887,,8/9/10,2323.85,336483.87,3578.61,,,2282.4692,339736.94,3812.4714
725,2388.705,348425.97,3379.3704,,8/10/10,2328.43,336442.77,3475.14,,,2226.2688,331993.6,3786.8616
726,2370.048,345977.47,3421.8994,,8/11/10,2331.82,336346.58,3489.98,,,2179.9663,325014.3,3759.0112
727,2344.6643,344758.4,3432.4524,,8/12/10,2326.48,336776.43,3494.39,,,2145.6736,319292.2,3748.138
728,2340.8022,346122.94,3401.6511,,8/13/10,2325.93,336865.46,3502.06,,,2125.5144,315520.78,3769.5981
