,DATEPRD,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_CHOKE_SIZE_P,DP_CHOKE_SIZE,AVG_WHP_P,AVG_WHT_P,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
571,2015-10-30,1.69167,213.31978584836287,108.16155333445649,183.93125058297423,6.64388375,1.2147101208864612,29.38853526538864,73.71325652650931,3.32,520.78,16.69
590,2015-11-18,13.25833,278.77097860140003,106.30106010511128,237.3172681649499,27.954128333333333,23.571090141503493,41.453710436450145,35.500163867048116,63.09,9772.33,409.68
591,2015-11-19,24.0,270.76214604166665,107.61160270833334,243.920050625,56.91126104166667,5.680281458333333,26.842095416666666,64.63461895833333,57.47,8877.68,849.97
592,2015-11-20,24.0,263.8815775,107.88380479166666,237.190015,60.68199979166667,5.131814791666667,26.6915625,74.09602354166667,175.11,27014.97,1130.83
593,2015-11-21,24.0,251.50048395833332,108.18081833333333,222.50035854166666,60.689033125,7.432566041666667,29.000125416666666,81.46040458333333,252.27,38791.28,1424.88
594,2015-11-22,24.0,244.36538895833334,108.21456729166667,212.29090333333335,60.66511104166667,6.454427708333333,32.074485625,79.65732020833333,303.18,46436.13,1031.61
595,2015-11-23,24.0,239.834021875,108.20204104166666,206.72158583333334,60.61981875,5.642015416666666,33.11243604166667,71.80804916666666,303.74,46216.16,1034.87
596,2015-11-24,24.0,236.09294854166666,108.1676975,203.77491520833334,60.613366041666666,4.7904704166666665,32.31803333333333,73.64569416666667,301.02,45609.62,910.3
597,2015-11-25,24.0,232.987216875,108.16343104166667,201.82569979166666,62.96496,3.6224920833333334,31.161517083333333,74.78287416666667,308.88,46935.86,932.64
598,2015-11-26,24.0,229.87670833333334,108.13021729166667,199.96924729166668,65.61386729166666,2.5344122916666665,29.907461041666668,68.73584854166667,289.87,44165.41,799.32
599,2015-11-27,24.0,227.09142666666668,108.15000291666666,197.44003916666668,55.41932270833333,10.640595833333334,29.6513875,69.42702729166666,311.81,47139.21,853.14
600,2015-11-28,24.0,224.29229291666667,108.12914875,195.16442833333332,55.424830625,10.374463958333333,29.127864583333334,69.377614375,318.61,48869.1,808.83
601,2015-11-29,24.0,222.14875208333333,108.10624020833333,193.65398458333334,55.49048416666667,9.748518958333333,28.4947675,70.79450604166666,324.82,49522.64,753.11
602,2015-11-30,24.0,220.580816875,108.088120625,192.86638333333335,55.475823958333336,8.985725208333333,27.714433541666665,72.69539166666667,322.18,49034.04,743.13
603,2015-12-01,24.0,219.29341958333333,108.08272770833334,192.18957041666667,55.73844625,8.557774375,27.103849166666667,71.46085520833333,318.37,48722.55,736.98
604,2015-12-02,24.0,217.10464354166666,108.12094979166666,190.31470833333333,56.257409375,9.076614791666668,26.789935208333333,67.98909541666667,349.66,53110.24,737.72
605,2015-12-03,24.0,215.271738125,108.13927645833333,188.98080458333334,56.99664666666666,8.583688333333333,26.290933541666668,71.85915916666667,352.55,53761.4,745.33
606,2015-12-04,24.0,213.67574229166667,108.142055625,187.9609225,56.93237583333333,8.386423333333333,25.714819791666667,70.504564375,372.09,59284.7,770.98
607,2015-12-05,24.0,212.13073520833333,108.14998291666667,187.02194,56.804535,8.37811625,25.108795208333333,67.01441041666666,334.45,51571.83,727.27
608,2015-12-06,24.0,211.22852854166666,108.14618229166666,187.07237145833332,56.827998541666666,7.89346875,24.156157083333333,72.423506875,356.49,54832.72,748.85
