,DATEPRD,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_CHOKE_SIZE_P,DP_CHOKE_SIZE,AVG_WHP_P,AVG_WHT_P,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
8076,2014-03-08,24.0,200.21648375,106.46862395833334,155.96022395833333,2.4029683333333334,15.108620625,44.256259791666665,28.849985833333335,229.4,34326.13,10.0
8077,2014-03-09,24.0,201.23333708333334,106.43893770833333,156.78517666666667,2.368655208333333,14.973675833333333,44.44816041666667,30.238466666666667,227.01,34067.15,10.0
8078,2014-03-10,24.0,200.41839458333334,106.46877083333334,156.33144729166668,2.5357525,14.613676041666666,44.08694729166667,33.98358125,261.49,39365.9,10.0
8079,2014-03-11,24.0,200.079641875,106.47910604166667,156.04895083333332,2.5921908333333334,14.566216458333333,44.030691041666664,33.00251958333333,264.28,39733.92,10.0
8080,2014-03-12,24.0,199.93601729166667,106.48061875,155.79740916666665,2.612791666666667,14.320290208333333,44.138608125,31.878310416666668,264.46,39652.44,10.0
8081,2014-03-13,24.0,199.8246759574468,106.48247191489362,155.63426127659574,2.463292083333333,14.730051063829787,44.19041468085106,33.03904425531915,254.96,38322.87,10.0
8082,2014-03-14,24.0,199.61748541666665,106.48721729166667,155.37297208333334,2.541352708333333,14.767963125,44.24451333333333,31.418814375,257.13,38847.12,10.0
8083,2014-03-15,24.0,200.014324375,106.47216416666667,155.50582729166666,2.5155589583333335,15.03690625,44.50849708333333,32.784824375,255.09,38166.96,10.0
8084,2014-03-16,24.0,200.19795770833332,106.46487791666667,155.524415625,2.469262291666667,15.168594791666667,44.67354208333333,31.614848125,248.63,37564.56,10.0
8085,2014-03-17,24.0,199.884129375,106.47448895833334,155.32539791666667,2.4490572916666666,14.867683958333334,44.558731458333334,32.88292583333333,248.22,37242.06,10.0
8086,2014-03-18,24.0,199.8634825,106.47300645833333,155.32187833333333,2.445054375,14.84263875,44.541604166666666,32.89361375,244.88,37245.44,10.0
8087,2014-03-19,24.0,199.71486625,106.476808125,155.219579375,2.3341177083333333,15.437442083333334,44.495286875,30.976759166666668,236.67,35432.55,10.0
8088,2014-03-20,24.0,200.38791041666667,106.45374541666666,155.67276229166666,2.17059875,15.093764791666667,44.715148125,28.559844166666668,225.45,33988.57,10.0
8089,2014-03-21,24.0,199.740060625,106.475424375,155.27105541666666,2.244599375,14.764760625,44.469005208333336,28.739989583333333,229.31,34755.53,10.0
8090,2014-03-22,13.41667,200.22916105606683,106.36257252192236,156.299507033079,2.1768454166666666,14.232281739380934,43.92965402298782,29.32765838383146,192.31,29438.93,10.0
8091,2014-03-23,24.0,199.8850125,106.28170770833333,156.15165083333332,2.98058375,13.878730208333334,43.73336166666667,27.298313333333333,267.64,41713.61,10.0
8092,2014-03-24,1.55833,202.55928369722716,106.36060847683096,157.63830710671039,1.7365560416666668,16.00533693774746,44.92097659051677,28.846907505278086,24.01,4124.61,10.0
8093,2014-03-25,6.35833,208.31327752370512,105.45119738469063,161.15564966132618,14.51274125,16.259738406814368,47.15762786237896,24.000679064817334,178.5,25728.41,10.0
8094,2014-03-26,24.0,200.11352416666668,106.43997375,155.51175895833333,0.7559891666666667,14.418420833333334,44.60176520833333,28.752455833333332,72.79,10987.14,10.0
8095,2014-03-27,12.5,208.807112938208,106.060132626576,162.718349454072,11.67080375,16.203890228984,46.088763484136,22.079663268504,197.56,30520.08,10.0
8096,2014-03-28,24.0,214.06814916666667,105.88866395833334,165.51541229166668,12.350582291666667,16.0210375,48.552736875,21.97682354166667,295.02,48976.13,10.0
8097,2014-03-29,13.91667,212.8570680872364,105.75351281743406,164.16918268911311,10.99873,18.558375010717363,48.68788539812326,23.879258005737004,190.24,30647.74,10.0
8098,2014-03-30,23.0,199.96975545454546,106.49632068181818,155.09903977272728,12.65657,15.435487727272728,44.87071568181818,31.413085,343.28,51441.7,10.0
8099,2014-03-31,24.0,200.09215166666667,106.53539520833333,155.03164791666666,12.781876041666667,15.644185625,45.06050375,32.847055,232.99,35317.42,10.0
8100,2014-04-01,24.0,201.4224075,106.51670958333334,155.57966833333333,12.576075833333332,16.413621458333335,45.84273916666667,31.844184583333334,244.15,36892.19,10.0
8101,2014-04-02,24.0,201.166395625,106.53690208333333,155.29983083333335,12.545230208333333,16.465069791666668,45.86656479166667,29.1557075,243.97,36744.73,10.0
8102,2014-04-03,24.0,200.82722583333333,106.54993145833333,155.04986958333333,12.540402916666666,16.345392291666666,45.77735625,27.134248125,244.72,36867.54,10.0
8103,2014-04-04,24.0,200.36968458333334,106.5656925,154.804500625,12.536341041666667,16.134591666666665,45.565183958333336,24.701376458333332,248.08,37786.79,10.0
8104,2014-04-05,24.0,200.44105595744682,106.56857895833333,154.87372531914895,12.2792,16.135893829787236,45.567330638297875,27.318176170212766,245.44,37206.99,10.0
8105,2014-04-06,18.05833,200.3852650990651,106.57882758663176,154.89908420683972,10.648288541666666,16.087015687646645,45.48618089222536,29.42114119765781,183.67,28401.76,10.0
8106,2014-04-07,18.94167,206.9714162745629,106.0893288019483,159.6927734503399,10.023460625,18.536354588866768,47.278642824223,26.43574250126309,208.02,32571.72,10.0
8107,2014-04-08,24.0,199.90904479166667,106.54236083333333,154.74813666666665,12.620966875,15.88343875,45.160908125,29.903347083333333,240.57,36927.47,10.0
8108,2014-04-09,24.0,200.106830625,106.5518575,154.718341875,12.452708958333334,15.968598333333333,45.38848875,32.298656875,249.1,37823.54,10.0
8109,2014-04-10,21.70833,203.13339165174384,106.41607564712255,156.61189035360619,11.134303125,17.338118777916126,46.52150129813763,29.687999175390278,220.07,35836.99,10.0
8110,2014-04-11,24.0,200.07890770833333,106.58750541666667,154.656515,12.336674583333334,15.933115208333334,45.422392708333334,31.5342975,251.02,38004.79,10.0
8111,2014-04-12,24.0,199.964206875,106.61626645833333,154.55792541666668,12.297377916666667,15.91261375,45.40628145833333,28.193354791666668,249.52,37821.8,10.0
8112,2014-04-13,24.0,200.31724895833332,106.639730625,154.87506916666666,12.314619166666667,15.955757708333334,45.44217979166667,29.978014791666666,246.85,37571.96,10.0
8113,2014-04-14,24.0,200.37872145833333,106.6460710638298,155.00658528812056,12.067102708333334,15.88972,45.37213617021277,30.645730212765958,247.48,37549.3,10.0
8114,2014-04-15,24.0,200.21722979166665,106.654969375,154.982299375,12.33761375,15.754616875,45.234930416666664,32.03801708333334,247.69,37600.71,10.0
8115,2014-04-16,24.0,199.50073,106.485015,154.371785625,12.363884166666667,15.643777916666666,45.128944375,29.32234645833333,247.99,37886.13,10.0
8116,2014-04-17,24.0,200.2243225,106.65709333333334,155.15140708333334,12.331290833333334,15.58855875,45.07291541666667,30.43119625,250.07,37850.3,10.0
8117,2014-04-18,24.0,200.15638145833333,106.65840104166666,155.16434958333335,12.313783958333334,15.513681666666667,44.992031875,32.47302125,247.18,37625.47,10.0
8118,2014-04-19,24.0,199.51733291666667,106.6733,154.82168,12.451776666666667,15.222852708333333,44.69565291666667,32.46362666666667,251.39,38036.72,10.0
8119,2014-04-20,24.0,199.46988104166667,106.67149520833334,154.85527125,12.504567291666667,15.12389125,44.614609791666666,31.482728958333333,251.0,37997.39,10.0
8120,2014-04-21,24.0,199.78658083333335,106.65897958333333,155.11810854166666,12.403832916666667,15.978978541666667,44.66847229166667,34.595614375,248.55,38570.59,10.0
8121,2014-04-22,24.0,199.96973854166666,106.652065,155.26099520833333,12.310589166666666,16.38912,44.70874333333333,32.65759020833333,237.41,34001.5,10.0
8122,2014-04-23,22.475,199.7739303106474,106.65658019330812,155.13683286701223,11.740151041666667,16.291806688040044,44.63709744363515,26.91688943027364,217.96,30965.91,10.0
8123,2014-04-24,19.69167,204.99762631213096,106.2901541356472,158.70473075631472,10.226905625,17.664526074543197,46.292895555816244,24.877963325538158,192.44,27529.29,10.0
8124,2014-04-25,24.0,199.74924708333333,106.62240583333333,154.847998125,12.133490416666667,16.262746875,44.90124895833333,28.526758541666666,247.23,35254.33,10.0
8125,2014-04-26,24.0,200.3367225,106.62404083333334,155.50137458333333,12.114237916666667,16.170905,44.83534791666667,26.826898958333334,244.07,34930.95,10.0
8126,2014-04-27,24.0,200.53364166666665,106.626384375,155.91226083333333,12.063484375,15.931220625,44.62138083333333,30.426910416666665,243.12,35038.48,10.0
8127,2014-04-28,24.0,200.226023125,106.64142666666666,155.926094375,12.199773333333333,15.600401041666666,44.29992875,34.595033125,245.97,35262.06,10.0
8128,2014-04-29,24.0,200.01622791666668,106.64786145833334,155.86887145833333,12.346518541666667,15.443765416666666,44.147356458333334,32.99164104166667,238.06,34402.42,10.0
8129,2014-04-30,24.0,199.97377770833333,106.64997020833333,155.86496145833334,12.30913875,15.403245833333333,44.10881625,32.54529375,230.51,33310.51,10.0
8130,2014-05-01,24.0,199.318388125,106.66867833333333,155.52540125,12.37072625,15.0859125,43.792986875,32.761188958333335,229.21,32997.62,10.0
8131,2014-05-02,24.0,199.53816041666667,106.65968895833333,155.67021541666668,12.341778958333334,15.044784166666666,43.867945,33.169157291666664,227.49,32803.09,10.0
8132,2014-05-03,24.0,200.09394333333333,106.641661875,156.07201625,12.287145,15.333798333333334,44.02192708333333,33.63891604166667,225.58,31958.27,10.0
8133,2014-05-04,24.0,199.74755395833333,106.649208125,155.89550708333334,12.341240625,15.15491875,43.852046875,31.171001875,224.74,32285.5,10.0
8134,2014-05-05,24.0,200.031445625,106.63801979166666,156.11100854166668,12.346839791666667,15.214642083333333,43.92043708333333,30.814543541666666,258.38,37407.96,10.0
8135,2014-05-06,24.0,199.92346375,106.63871354166666,156.1096275,12.33648,15.04919,43.81383625,29.244609791666665,254.05,36720.52,10.0
8136,2014-05-07,24.0,200.22396625,106.62787104166667,156.349421875,12.307643541666666,14.36111375,43.874544375,32.088646458333336,252.47,36835.38,10.0
8137,2014-05-08,24.0,200.24520583333333,106.62382229166667,156.46025854166666,12.325259166666667,13.628767708333333,43.78494729166667,31.249899583333335,261.88,36555.19,10.0
8138,2014-05-09,24.0,199.74456520833334,106.63919479166667,156.25976291666666,12.330310416666666,14.122044375,43.48480229166667,29.2301925,348.6,47957.98,10.0
8139,2014-05-10,24.0,199.83165916666667,106.63424854166666,156.38265895833334,12.316913958333334,14.823311666666667,43.44900020833333,29.027098541666668,253.83,14023.16,10.0
8140,2014-05-11,24.0,200.19370083333334,106.623108125,156.75522,12.285626458333333,14.311021666666667,43.43848083333334,31.449295,231.51,33101.4,10.0
8141,2014-05-12,24.0,200.74209645833332,106.60732770833333,157.22524875,12.227931041666666,14.351391041666666,43.51684770833333,33.211893333333336,224.81,32518.33,10.0
8142,2014-05-13,24.0,200.6421063829787,106.6111885106383,157.37374893617022,11.96580375,14.21569,43.26835744680851,31.68064510638298,223.23,32285.91,10.0
8143,2014-05-14,24.0,200.49656680851064,106.61241957446809,157.35594127659576,11.951971666666667,14.528618936170213,43.14062553191489,33.20105,225.84,32575.6,10.0
8144,2014-05-15,24.0,200.33091531914894,106.61171063829788,157.32555765957446,11.914767291666667,14.41895255319149,43.00535765957447,32.739202340425535,210.63,30227.85,10.0
8145,2014-05-16,24.0,200.24234021276595,106.5986729787234,157.42426617021277,12.021908958333333,13.934714255319149,42.81807404255319,32.9798285106383,210.13,29934.72,10.0
8146,2014-05-17,24.0,195.28945666666667,106.73680375,154.04886354166666,13.137609583333333,12.280015208333333,41.240593125,34.28657895833334,232.87,32742.31,10.0
8147,2014-05-18,24.0,195.33178520833334,106.70744468085107,153.6830488253546,12.652319583333334,13.141380425531915,41.648736382978726,31.261897916666666,225.92,31773.23,10.0
8148,2014-05-19,24.0,195.2088029787234,106.68902936170213,153.85354872340426,12.523508333333334,12.860658297872341,41.355254255319146,29.988376170212767,220.88,30667.56,10.0
8149,2014-05-20,24.0,195.13565479166667,106.671654375,153.99457479166668,12.687061458333334,12.648973541666667,41.14108,30.783286875,222.58,31084.96,10.0
8150,2014-05-21,24.0,195.024659375,106.65832854166666,154.064458125,12.638993541666666,12.465214166666666,40.96020125,31.564354166666668,221.78,31307.8,10.0
8151,2014-05-22,24.0,195.22455145833334,106.63771145833333,154.36372083333333,12.613649791666667,12.353011666666667,40.860830625,32.789128125,223.49,32552.5,10.0
8152,2014-05-23,24.0,195.228809375,106.62464291666667,154.48794791666666,12.553234375,12.223522291666667,40.740861458333335,31.889066875,224.58,32672.55,10.0
8153,2014-05-24,24.0,195.06958791666668,106.62537520833334,154.54963041666667,12.471428958333334,12.039296458333334,40.5199575,35.72767854166667,224.8,32637.53,10.0
8154,2014-05-25,24.0,196.76247291666667,106.57633895833334,155.544033125,12.141225833333333,12.71111,41.21843979166667,34.910095625,218.49,30801.41,10.0
8155,2014-05-26,24.0,200.09621382978725,106.46434617021276,157.5925895744681,11.375686041666667,13.868979361702127,42.503624255319146,30.43957234042553,195.66,28656.83,10.0
8156,2014-05-27,24.0,200.09804458333332,106.48941708333334,157.94877875,11.780467708333333,13.482030416666667,42.14926583333333,33.61013583333333,201.53,29799.8,10.0
8157,2014-05-28,24.0,199.24199416666667,106.04970916666667,157.255139375,11.775143333333334,13.32053625,41.986854791666666,32.650007083333335,231.07,33994.41,10.0
8158,2014-05-29,24.0,199.83402145833332,106.53443166666666,157.88014270833332,11.858228125,13.271772291666666,41.95387875,35.12415291666667,234.29,34475.61,10.0
8159,2014-05-30,24.0,200.07686916666665,106.53807125,157.990349375,11.916870416666667,13.413265416666666,42.08651979166667,35.03765958333334,237.1,35015.01,10.0
8160,2014-05-31,24.0,200.2480575,106.54553083333333,158.084175,11.898101875,13.535671458333333,42.1638825,34.595504375,241.19,35630.03,10.0
8161,2014-06-01,24.0,200.16755979166666,106.55923708333333,158.05593145833333,11.938521458333334,13.414274375,42.111628333333336,35.077976666666665,243.64,36009.71,10.0
8162,2014-06-02,21.5,202.56385129521396,106.38659232835813,158.70810329550233,10.632731458333334,15.120005107939535,43.855747999711625,29.141071414339535,221.03,32812.02,10.0
8163,2014-06-03,24.0,200.59302895833332,106.53592708333333,157.7603975,11.835498333333334,14.132248125,42.83263145833333,28.158804166666666,239.71,35152.56,10.0
8164,2014-06-04,24.0,201.34150083333333,106.53769354166667,158.54704583333333,11.817032916666667,14.078284583333334,42.794455,28.88793666666667,237.3,34995.0,10.0
8165,2014-06-05,24.0,200.80244500869162,106.57213608808337,158.44775814885708,12.016040625,13.652042384467466,42.35468685983452,33.212299101829245,255.67,37567.22,10.0
8166,2014-06-06,24.0,200.30698229166666,106.6024175,157.99813833333334,12.029737916666667,13.597691875,42.308843958333334,34.064245,256.0,37024.94,10.0
8167,2014-06-07,24.0,200.13932104166668,106.61690020833333,157.65707770833333,12.034622708333334,13.782703125,42.48224333333334,33.04460666666667,257.84,37249.92,10.0
8168,2014-06-08,24.0,200.37515541666667,106.61559041666666,157.74701333333334,11.984389166666666,13.911995208333334,42.62814208333333,32.03473354166667,256.49,37120.15,10.0
8169,2014-06-09,24.0,200.33501541666666,106.62288208333334,157.70216104166667,11.975744791666667,13.928544375,42.632854375,33.722256875,288.87,42300.11,10.0
8170,2014-06-10,24.0,200.23899208333333,106.629105625,157.58172604166666,11.969535416666666,13.952346875,42.65726604166667,31.541223958333333,255.7,37642.41,10.0
8171,2014-06-11,24.0,200.07597791666666,106.63802520833333,157.56255895833334,11.910313541666667,13.780938958333333,42.51341895833333,33.88255041666667,254.83,37167.34,10.0
8172,2014-06-12,24.0,199.94365458333334,106.63892541666667,157.44893416666667,11.887571666666666,13.764696041666667,42.49472041666667,35.816972916666664,253.87,36764.5,10.0
8173,2014-06-13,24.0,200.12356270833334,106.63586458333333,157.38141,11.921218333333334,14.039358958333333,42.742152708333336,35.23915520833334,239.97,35255.61,10.0
8174,2014-06-14,24.0,199.80209458333334,106.644255625,157.12549770833334,11.93982375,13.981117708333333,42.676596875,34.764469375,236.57,34938.16,10.0
8175,2014-06-15,24.0,199.6530075,106.64835041666667,156.92830083333334,11.917787708333334,14.013120416666666,42.72470666666667,34.85357625,236.55,34920.92,10.0
8176,2014-06-16,24.0,199.44805574468086,106.65346021276596,156.79496978723404,11.654185625,13.94271255319149,42.653085957446805,34.69802361702128,232.51,34120.52,10.0
8177,2014-06-17,24.0,199.84422458333333,106.63808395833334,157.00411729166666,11.845928958333333,14.086544583333334,42.84010729166667,34.92885104166667,231.91,34171.74,10.0
8178,2014-06-18,24.0,200.892961875,106.60274979166667,157.67081208333335,11.805054375,14.502799583333333,43.222149791666666,35.334075416666664,229.52,33750.54,10.0
8179,2014-06-19,24.0,201.66464041666666,106.57638708333333,158.2523375,11.705314166666666,14.69542625,43.41230291666667,33.931342916666665,225.7,33393.43,10.0
8180,2014-06-20,24.0,200.066720625,106.63531833333333,157.436483125,11.776095208333333,13.886113333333334,42.6302375,35.02142125,226.71,33454.1,10.0
8181,2014-06-21,24.0,200.69877833333334,106.60752666666667,157.6575,11.811777708333333,14.320437916666666,43.04127833333333,35.394260208333336,225.72,33203.8,10.0
8182,2014-06-22,24.0,200.02323895833334,106.62852020833333,157.287488125,11.823542916666666,14.023623958333333,42.735750833333334,36.088323125,223.97,32641.32,10.0
8183,2014-06-23,24.0,200.291328125,106.615909375,157.38371083333334,11.803327708333333,13.867011041666666,42.90761729166667,36.37030395833333,219.8,32314.2,10.0
8184,2014-06-24,24.0,200.3516375,106.60785708333333,157.5347375,11.645397083333334,14.110119375,42.8169,36.10665291666667,226.23,33217.18,10.0
8185,2014-06-25,24.0,200.1553325531915,106.61371787234043,157.40068531914895,11.399787916666666,14.031398297872341,42.75464723404255,36.65771042553192,231.36,34153.99,10.0
8186,2014-06-26,16.5,207.25803306313333,106.16581126369697,160.88537654615757,7.448803958333333,18.488512976642426,46.37265651697576,32.42591041058788,127.49,19103.96,10.0
8187,2014-06-27,23.33334,201.3213126103721,105.66591499672572,156.43529147695529,11.044382291666667,15.89327362587182,44.88602113341682,32.26733214318653,205.56,31053.09,10.0
8188,2014-06-28,24.0,199.99426936170212,106.57755489361702,156.0961795744681,11.607164375,15.20285595744681,43.89808978723404,33.912563404255316,225.63,33786.13,10.0
8189,2014-06-29,24.0,200.21273127659575,106.59743914893618,157.05182531914895,11.347582916666667,14.439869574468085,43.16090595744681,33.80431255319149,220.34,32986.95,10.0
8190,2014-06-30,24.0,200.16779340425532,106.60896680851064,157.89359957446808,11.359993541666666,13.526750638297873,42.27419382978724,33.651281063829785,226.06,33952.96,10.0
8191,2014-07-01,24.0,199.96443375,106.622708125,158.05828083333333,11.714993333333334,13.186627083333333,41.90615291666667,34.43122416666667,226.89,33959.63,10.0
8192,2014-07-02,24.0,200.04025104166666,106.624831875,158.020208125,11.702043333333334,13.301858541666666,42.02004291666667,33.597957916666665,226.6,33880.02,10.0
8193,2014-07-03,24.0,199.91394145833334,106.63135395833334,157.90965708333334,11.681823958333334,13.293425,42.004284375,33.452085625,226.34,33786.18,10.0
8194,2014-07-04,24.0,200.09302083333333,106.62897291666667,157.88250479166666,11.723272291666667,13.5109825,42.210516041666665,31.125056041666667,225.47,33670.12,10.0
8195,2014-07-05,24.0,199.98025583333333,106.63194145833333,157.882889375,11.747582291666667,13.38534,42.09736645833333,31.356736666666666,225.66,33588.89,10.0
8196,2014-07-06,24.0,200.05032770833333,106.63200625,157.8443925,11.763267083333334,13.482405416666667,42.20593520833334,33.09682375,225.73,33598.03,10.0
8197,2014-07-07,24.0,200.28472958333333,106.623289375,158.07792,11.739165208333333,13.501851875,42.20680958333333,33.94638020833333,229.33,34200.09,10.0
8198,2014-07-08,24.0,200.09813708333334,106.62903270833333,158.15288854166667,11.716406041666668,13.224162916666666,41.945248541666665,35.8050275,230.15,34252.96,10.0
8199,2014-07-09,24.0,199.50592270833334,106.64773125,157.676886875,11.756832708333333,13.112685833333334,41.829035833333336,35.885306875,230.38,34364.93,10.0
8200,2014-07-10,24.0,199.58318645833333,106.643204375,157.711606875,11.725995833333334,13.1626125,41.871579583333336,35.74537479166667,233.28,34833.4,10.0
