,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_CHOKE_SIZE_P,AVG_WHP_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
115,258.634306875,106.18602145833331,178.42629979166668,43.33410666666666,80.20800708333333,46.699004375,5057.56,761308.55,184.78
116,258.64955145833335,106.19175458333332,178.49661354166668,43.39009354166666,80.15293791666667,46.63799520833334,5070.12,761089.16,9.8
117,258.706738125,106.196510625,178.44858104166667,43.400133125,80.25815708333333,46.74213145833333,5081.36,762129.8,14.83
118,258.75828020833336,106.20104833333332,178.56673416666663,43.40572270833334,80.19154604166667,46.66604416666666,5081.78,761130.49,9.83
119,258.3180360416667,106.1953875,178.370149375,43.447720000000004,79.94788666666666,46.423072291666664,5087.06,760260.45,9.84
120,257.2102972916667,106.178721875,177.810411875,43.46067666666666,79.39988541666666,45.89157395833333,5060.12,757005.32,9.78
121,256.56342229166665,106.175549375,177.52836145833336,43.452605625,79.03506083333333,45.52576625,5032.29,754387.87,9.73
122,259.0030253842801,106.15823234023348,177.31376738572098,38.53649541666667,81.68925799855911,49.27597797660177,4332.16,651120.47,8.28
123,256.6373745833333,106.19137375,177.8872475,43.718371875,78.75012708333334,45.26134708333333,5087.53,763089.71,9.84
124,256.86490104166666,106.20034416666668,178.030971875,43.74744125,78.83392916666666,45.33059104166666,5102.25,764342.55,10.0
125,257.12225520833334,106.20828833333331,177.956730625,43.833438125,79.16552458333334,45.623897916666664,5102.84,756365.89,9.88
126,257.43948625,106.21543854166669,178.07927770833336,43.81087125,79.36020854166667,45.86301458333333,5135.06,765784.34,7.17
127,257.7484185106383,106.22251914893616,178.27294255319146,42.87523375,79.47547595744679,45.95841808510638,5140.62,766175.86,8.75
128,259.6501121585778,106.20839088677836,177.66657734895432,40.892229375,81.98353480962348,49.029138383294296,4721.66,702550.38,9.53
129,258.762320625,106.21863520833334,178.30373375,42.830796875,80.458586875,47.016867291666664,5037.62,750094.0,15.16
130,258.42909936170213,106.23389446808511,178.61418851063831,42.81796520833333,79.81491085106383,46.30108446808511,5147.1,769091.42,11.35
131,258.84896354166665,106.23984583333332,178.79473583333333,43.440965000000006,80.05422770833333,46.55323270833333,5114.6,765622.03,10.25
132,259.1241759574468,106.24647872340424,179.0184319148936,42.54712875,80.10574404255321,46.609897234042556,5123.74,766123.1,11.81
133,259.3143972916667,106.25217208333332,178.92452958333337,43.48804166666667,80.38986770833333,46.896685625,5135.48,767514.63,11.77
134,259.96043866435,106.24847466401907,178.7657551317473,42.240351515151524,81.19468353260272,47.74317765213152,4232.54,639125.35,9.76
135,259.66196791666664,106.25255625,179.23992604166668,43.45683875,80.422041875,46.83223166666666,5126.41,762147.27,11.8
136,259.611093125,106.25772708333334,179.11628583333336,43.492512291666664,80.49480729166666,46.82975125,5075.74,711222.19,11.7
137,259.68716270833335,96.22694375,179.47737770833336,43.49194520833333,80.209785,47.17382729166667,5121.12,768245.7,11.82
138,245.400054375,80.04075354166666,159.675661875,39.409265000000005,85.72439250000001,52.96344458333333,4372.28,659342.57,10.1
139,264.33309615576803,106.18765960327637,177.10699940696603,36.96230851063829,87.22609674880198,54.52244582485466,3980.51,599295.69,9.18
140,260.339775625,106.261546875,179.20789,43.20356979166666,81.131885625,48.12008791666667,5114.67,766478.4,0.79
141,260.493821875,106.26894208333331,179.09690833333335,42.98894770833334,81.39691354166666,48.39826229166667,5083.67,762466.05,15.17
142,260.6658247916667,106.27400375,179.35101145833335,42.97348916666667,81.31481333333333,48.29525833333334,5080.84,761637.18,4.51
143,260.7923670833333,106.2790425,179.51473770833337,42.97300541666666,81.277629375,48.24832125,5086.26,761985.49,11.73
144,260.88503125,106.28360416666666,179.53157166666668,42.98479145833333,81.35345958333333,48.318520625,5087.7,762728.95,15.73
145,260.9390422916667,106.28537895833334,179.43759,43.00275270833333,81.50145229166667,48.46782625,5094.92,764020.22,12.75
146,261.1518702083333,106.292826875,179.48091583333337,42.97860583333333,81.670954375,48.64768979166666,5095.75,764104.54,36.05
147,261.37445104166665,106.29743395833331,179.80298125,42.948346875,81.57146979166667,48.53132833333334,5094.03,762917.06,11.74
148,261.49006226851435,106.29819559101965,179.80573227465052,42.96092823529411,81.68432999386384,48.64683880832072,4621.52,691133.54,10.65
149,263.0983002027393,106.26278331208523,178.81655266176847,40.25518037037037,84.28174754097091,51.081431092258775,2855.54,426766.13,6.58
151,264.3054052083333,106.19826125,177.03937958333333,47.858125,87.266025625,54.69288145833333,4169.38,606053.9,9.61
152,264.4562910220904,106.16371974393549,175.74173008732473,44.359876875,88.71456093476559,56.38402939169032,3818.8,573434.83,8.8
153,260.21966702127656,106.18946638297872,176.2549044680851,48.693650416666664,83.96476255319148,51.320088936170215,4304.71,635429.85,9.92
154,263.3040158333333,106.11649083333332,173.53244770833336,44.468109375,89.771568125,57.62635791666667,3526.92,521163.81,10.63
155,264.5800589583333,106.09050375,172.95664083333332,42.87976833333333,91.623418125,59.56876354166667,3341.55,482331.58,7.7
156,265.2876827083333,106.07798645833331,172.61385041666668,42.04409979166667,92.67383229166668,60.733983125,3215.85,474686.18,12.77
157,265.65083979166667,106.070994375,172.47877604166663,41.69154833333333,93.17206375,61.22372125,3176.28,481830.98,7.32
158,265.73269500000004,106.06996229166668,172.55761583333333,41.65427979166667,93.17507916666666,61.25916979166666,3186.03,466621.33,7.34
159,265.75697979166665,106.07010458333332,172.529799375,41.65889583333333,93.22718041666668,61.32541208333333,3182.55,466633.46,7.34
160,265.84783604166665,106.06947166666669,172.60312666666667,41.655394791666666,93.244709375,61.33500208333334,3166.64,465211.96,7.51
161,265.84632791666667,106.07027104166669,172.52338145833335,41.661807708333335,93.32294645833332,61.42568729166667,3148.96,463102.57,7.33
162,265.8505802083333,106.06934270833334,172.55113083333333,41.66941645833333,93.299449375,61.01850645833333,3148.89,471104.48,7.3
163,265.9114627083333,106.06994625,172.44531041666667,41.697308125,93.46615229166666,60.962001875,3163.29,460618.77,7.35
164,266.022489375,106.070606875,172.44786333333334,41.670198125,93.57462604166666,61.04562979166667,3145.11,461623.27,7.29
165,266.0745275,106.05677395833334,172.47442708333332,41.64632520833333,93.60010041666666,61.05179125,3177.3,465308.05,7.31
166,266.15421833333335,106.07231791666666,172.60042479166665,41.636652500000004,93.55379354166666,60.99649666666666,3143.1,460975.55,7.21
167,265.13258479166666,106.08684291666668,173.06634833333337,42.95633458333333,92.06623645833334,59.62250875,3346.15,490196.57,11.06
168,270.571333125,106.00616645833334,172.04576229166668,33.33069291666666,98.52557083333332,67.01009604166667,2434.33,355646.65,5.61
169,271.247833125,105.937885625,173.49944166666666,31.97885083333333,97.74839145833332,66.20045645833333,2316.52,339166.49,4.16
170,267.5737252083333,106.06380125,172.233431875,40.142730625,95.34029333333334,63.475316875,2976.42,436752.07,4.77
171,267.47130166666665,106.06821770833334,176.96816604166668,38.32367666666666,90.503135625,60.19519875,3031.55,445348.64,4.25
172,267.4816122916667,106.06763875,172.33374541666663,40.23153958333333,95.147866875,63.244469375,2993.48,438550.35,4.5
173,267.32554125,105.99067604166666,172.35728541666663,40.14094083333333,94.96825583333332,63.08368020833333,3093.31,452054.82,4.64
174,267.40197270833335,106.066228125,172.43297625,40.222035833333344,94.96899645833334,63.06637604166666,2998.53,437720.84,4.5
177,261.3837620833333,106.109955625,175.87199791666663,47.510180625,85.51176416666667,52.42933979166666,4060.24,559249.17,6.03
178,259.03140125,106.15793333333332,175.55485791666663,49.18402020833334,83.47654333333334,50.39719458333333,4349.22,603102.92,6.58
179,258.1155645833333,106.16493645833332,175.49292208333333,49.6905225,82.6226425,49.48759166666667,4412.46,611780.88,6.61
180,256.94867489361695,106.17366106382978,175.47980085106386,49.43066583333334,81.46887404255321,48.28132191489362,4418.03,616241.04,6.64
181,256.47801208333334,106.17159229166668,175.22848791666667,50.24217625,81.24952416666666,48.08488229166666,4448.97,620813.2,8.5
182,256.92322270833336,106.15948104166668,174.9695,49.356120625,81.95372270833333,48.856403125,4353.59,651318.9,27.37
183,254.87048020833333,106.18251041666667,175.027673125,51.230933125,79.84280708333333,46.52094729166666,4499.01,673535.88,47.97
