,DATEPRD,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_CHOKE_SIZE_P,AVG_WHP_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
381,2010-06-28,251.07073541666668,106.68642854166667,200.40216395833335,59.604168333333334,50.66857145833333,17.527642291666666,2380.72,342371.26,3396.15
382,2010-06-29,251.20011479166666,106.68582833333333,200.90129458333334,59.75894770833333,50.29882020833333,17.151499791666666,2379.63,342137.65,3366.91
383,2010-06-30,251.29047958333334,106.68252479166667,200.86300083333333,59.74206229166667,50.42747875,17.276253333333333,2375.2,340709.26,3395.81
384,2010-07-01,251.27619458333334,106.67796229166666,200.82044354166666,59.859063125,50.455751041666666,17.32581875,2370.07,340847.55,3414.0
385,2010-07-02,252.57269208333332,106.66631791666667,200.9417775,57.3407125,51.630914583333336,18.529385416666667,2298.14,331205.23,3334.67
386,2010-07-03,262.270666875,106.52798145833333,198.47569041666668,41.33990395833333,63.79497645833333,30.717036875,1907.63,279405.31,2916.15
387,2010-07-04,263.06362541666664,106.476520625,199.113925625,39.86725666666667,63.94969979166667,30.99175125,1834.07,266509.39,2736.46
388,2010-07-05,263.6523075,106.46059479166667,197.26746479166667,39.121178541666666,66.38484270833334,33.441683958333336,1800.02,261444.2,2673.75
389,2010-07-06,263.4149320833333,106.46041583333333,198.21127916666666,39.409198333333336,65.20365291666667,32.24297375,1793.18,263113.49,2707.0
390,2010-07-07,263.73262916666664,106.45404145833334,200.08113729166666,39.39513770833333,63.651491875,30.718379375,1841.44,268895.24,2815.01
391,2010-07-08,263.71417979166665,106.45003104166666,200.87267625,39.279821875,62.84150354166667,29.885569791666665,1818.54,265260.44,2814.92
392,2010-07-09,263.623745,106.44603104166667,200.86769354166665,39.467538125,62.75605145833333,29.80996125,1805.19,263330.08,2834.24
393,2010-07-10,269.3945305761962,106.36918175543914,201.61246016499774,32.99241869565218,67.78207041119845,34.91929363401879,1393.69,206141.46,2237.75
394,2010-07-11,263.77980979166665,106.43527208333333,201.04559729166667,39.693228958333336,62.7342125,29.73850854166667,1729.9,252874.96,2873.24
395,2010-07-12,258.7626975,106.50002166666667,201.57952729166666,47.93238291666667,57.18317020833334,24.144320208333333,2033.15,295470.56,3296.94
396,2010-07-13,250.819564375,106.62660458333333,202.8690425,62.145118333333336,47.950521875,14.712965833333334,2582.65,372301.4,4061.44
397,2010-07-14,251.05305125,106.632588125,203.00754333333333,62.311403125,48.045507916666665,14.44629125,2582.08,371452.46,4099.67
398,2010-07-15,251.234908125,106.630324375,203.20694770833333,62.11277875,48.027960416666666,14.383783333333334,2574.44,371282.32,3722.6
399,2010-07-16,251.32055916666667,106.62773354166667,203.330948125,61.9784375,47.98961104166667,14.356693958333333,2572.81,371287.4,3905.65
400,2010-07-17,251.38885708333333,106.62316104166666,203.47352208333334,61.99488395833333,47.915335,14.288308541666666,2562.15,369933.7,3907.52
401,2010-07-18,251.394578125,106.61751416666667,203.55848375,62.00894770833333,47.836094375,14.218341666666667,2551.65,368216.34,3037.37
402,2010-07-19,251.292245625,106.61064583333334,203.53310666666667,62.09187645833333,47.75913895833333,14.145493958333333,2545.39,366496.31,3180.92
403,2010-07-20,251.04294541666667,106.60498583333333,203.58178645833334,62.898017083333336,47.461158958333336,13.851540833333333,2546.15,366948.65,3450.01
404,2010-07-21,250.872744375,106.59918354166666,203.560931875,63.23612895833333,47.3118125,13.688100625,2541.25,366305.81,3472.4
405,2010-07-22,250.9008325,106.593401875,203.537645625,63.315229375,47.363186875,13.745035833333333,2530.04,365410.6,3504.94
406,2010-07-23,251.59778666666668,106.583880625,203.55269770833334,60.845820833333335,48.04508895833333,14.465248333333333,2413.44,348507.24,3373.7
407,2010-07-24,252.095165,106.5734675,203.62852875,59.20898875,48.46663625,14.918057291666667,2384.28,344604.71,3344.9
408,2010-07-25,252.09597583333334,106.56771354166666,203.717763125,59.19980666666667,48.378212708333336,14.830522708333334,2382.55,343975.62,3351.67
409,2010-07-26,252.10494104166668,106.562116875,203.66829020833333,59.101633541666665,48.43665083333333,14.87385,2370.34,342144.37,3351.14
410,2010-07-27,252.06331458333332,106.55780166666666,203.756165,59.23994125,48.307149583333334,14.753270833333334,2377.02,343677.86,3362.83
411,2010-07-28,252.15486,106.55273958333333,203.74276833333334,59.132079583333336,48.41209166666667,14.859605208333333,2370.99,342499.13,3360.01
412,2010-07-29,252.20437416666667,106.54741416666667,203.749521875,59.05109354166667,48.45485229166667,14.906734791666667,2363.13,341715.29,3357.51
413,2010-07-30,252.205045,106.54307541666667,203.80633229166668,59.064881041666666,48.398712708333335,14.846753958333334,2363.81,341180.3,3356.34
414,2010-07-31,252.14462583333332,106.53939791666667,203.80200791666667,59.05603145833334,48.34261791666667,14.793025625,2361.06,341096.93,3361.6
415,2010-08-01,252.14948770833334,106.53418729166667,203.78562083333333,58.980604375,48.363866875,14.811979375,2354.69,340158.73,3366.45
416,2010-08-02,252.17348354166666,106.52953833333333,203.81853770833334,58.99018229166666,48.35494583333333,14.810596875,2360.15,340870.1,3367.57
417,2010-08-03,252.147158125,106.524315,203.87443583333334,59.131005,48.27272229166667,14.728739375,2359.78,340677.74,3389.72
418,2010-08-04,252.13999583333333,106.51934583333333,203.87218333333334,59.156154791666665,48.2678125,14.712497291666667,2357.53,340689.92,3385.17
419,2010-08-05,254.14899490273163,106.49061875840165,204.35823049927492,54.621992765957444,49.790764403456706,16.70831144355126,2065.25,300997.97,3198.8
420,2010-08-06,251.71927770833332,106.52085604166666,203.933271875,59.277931458333335,47.786005833333334,14.906567083333334,2307.31,334403.97,3568.92
421,2010-08-07,254.96914444595964,106.48247646048141,205.10787130142188,52.799876382978724,49.861273144537776,17.243121390830677,1976.83,288792.53,3071.36
422,2010-08-08,251.6697775,106.51674041666666,203.82788166666666,59.236690625,47.84189583333333,15.235480208333334,2314.34,335464.18,3584.64
423,2010-08-09,251.63856583333333,106.512813125,203.75888375,59.13721541666666,47.879682083333336,15.281583125,2323.85,336483.87,3578.61
424,2010-08-10,251.63617854166668,106.508155625,203.755665625,59.051255,47.88051291666667,15.27521625,2328.43,336442.77,3475.14
425,2010-08-11,251.58814854166667,106.50362270833334,203.67484875,59.130725625,47.91329979166667,15.293919791666667,2331.82,336346.58,3489.98
426,2010-08-12,251.57020479166667,106.497571875,203.63994125,59.19401020833333,47.93026354166667,15.32839125,2326.48,336776.43,3494.39
427,2010-08-13,251.51536416666667,106.492115,203.622209375,59.199363125,47.89315479166667,15.288842916666667,2325.93,336865.46,3502.06
428,2010-08-14,251.48816145833334,106.486515625,203.61630854166665,59.23162083333333,47.87185291666667,15.269410833333334,2326.15,335954.39,3498.32
429,2010-08-15,252.4412668835941,106.47865995066994,203.6138013514544,57.29208979166667,48.827465532139676,16.489157870367993,2278.69,327273.0,3399.59
430,2010-08-29,269.17242281141404,105.74305491727695,199.0464344388612,32.31880785714286,70.12598837255283,37.58748991715451,1114.31,162282.27,1747.37
431,2010-08-30,266.63289125,106.12741458333333,197.31200104166666,35.22712375,69.32089020833334,36.11839354166667,1536.1,215332.1,1688.11
432,2010-08-31,269.22781166666664,106.1262325,196.91284208333335,33.087919791666664,72.31496958333334,39.284037291666664,1426.09,197440.27,1646.7
433,2010-09-01,263.69614233835034,106.1712347363398,197.77226960432338,37.38110454545455,65.92387273402699,32.83368045650163,1529.07,217223.36,2653.57
434,2010-09-02,251.64990125,106.3891,198.626904375,51.200669166666664,53.022996875,20.06539520833333,2454.88,453753.37,2718.56
435,2010-09-03,255.42184083333333,106.3570325,198.315905625,45.02852125,57.105935208333335,24.39412520833333,2247.64,332337.45,2550.57
436,2010-09-04,254.58130791666667,106.37123166666667,198.11656791666667,45.95013145833333,56.46474,23.729,2285.77,338531.35,2669.62
437,2010-09-05,255.26163583333334,106.37061979166667,198.33904208333334,45.444747916666664,56.92259375,24.23264,2229.82,331444.66,2835.67
438,2010-09-06,254.93961770833334,106.37341541666666,198.618103125,45.97656979166667,56.32151458333333,23.391410416666666,2205.88,316423.16,2782.46
439,2010-09-07,254.26430645833332,106.379283125,198.72661083333332,46.98152375,55.537695625,22.779527083333335,2233.58,333180.65,3073.98
440,2010-09-08,253.83216416666667,106.38207479166667,199.02022854166665,47.755075625,54.811935625,22.031286458333334,2235.48,334409.15,2977.05
441,2010-09-09,252.61879333333334,106.39133958333333,199.395341875,50.00705895833333,53.22345145833334,20.357210833333333,2287.35,342163.7,3235.39
442,2010-09-10,252.02669083333333,106.39854729166667,199.70454645833334,51.26246458333333,52.322144375,19.406594583333334,2392.5,357523.67,3148.64
443,2010-09-11,252.6607697071923,106.39763210651685,200.06979475555406,50.76504142857143,52.59097495163821,19.641285940003893,2040.53,299748.63,2730.4
444,2010-09-13,272.5657491382566,105.96435054928992,203.78309456303558,30.672303846153845,68.78265457522104,37.24908356416034,1132.83,171566.3,1679.93
445,2010-09-16,268.51599182467316,105.6581948303301,206.24421159254368,28.155937368421053,62.27178023212945,29.750066262420713,511.55,78544.37,750.64
446,2010-09-17,261.4066831914894,106.19424553191489,198.93588617021277,38.11107666666667,62.470797021276596,30.000185319148937,1935.39,288903.89,2792.69
447,2010-09-18,270.6799465984761,106.0536403189463,201.84526725987126,28.35970054054054,68.8346793386048,36.39897755565224,1071.23,159450.29,1717.64
448,2010-09-20,261.358119538868,105.78192393019181,194.8537063429263,33.3471515,66.50441319594167,34.98493368988699,863.11,131405.4,940.24
449,2010-09-21,251.36761166666668,106.213773125,190.97004229166666,42.31075166666667,60.397569375,28.362090625,2517.2,360332.19,2657.9
450,2010-09-22,250.55455604166667,106.24372520833333,191.173219375,42.90654729166667,59.38133666666667,27.274012083333332,2501.74,367969.88,2631.83
451,2010-09-23,246.9006434871921,106.29189244687586,190.86645572151687,47.06674354166667,56.03418776567521,23.715180494043427,2758.98,399923.7,2759.09
452,2010-09-24,245.17782645833333,106.3207,190.900125,49.23039395833333,54.27770145833333,21.889236041666667,2718.36,393505.06,2422.97
453,2010-09-25,243.45057520833333,106.30857833333333,190.36306041666666,50.106123333333336,53.08751479166666,20.705635625,2793.71,408499.13,2463.09
454,2010-09-26,243.62184527175503,106.29105623777232,190.81844531801076,49.80259041666667,52.80339995374428,20.31409444678492,2678.29,392563.61,2350.2
455,2010-09-27,240.59340770833333,106.31542083333333,190.81443,55.39871645833333,49.778977708333336,17.272116875,2845.14,423344.21,2793.89
456,2010-09-28,240.71940979166666,106.322118125,191.54130916666668,56.66900729166667,49.178100625,16.667163125,2824.83,420324.43,2526.53
457,2010-09-29,240.211295,106.33028104166667,192.17573208333334,59.73757,48.03556291666666,15.475131041666666,2846.78,424316.33,2916.99
458,2010-09-30,248.14171394088422,106.16486576006315,196.7866410634,50.3204845,51.35507287748421,20.885210740357895,1121.73,161030.08,3529.48
459,2010-10-01,242.41954125,106.285285,193.11068541666666,58.978819791666666,49.30885583333333,16.84744729166667,2653.1,398467.59,2996.01
460,2010-10-02,239.20903416666667,106.33728,192.916056875,65.231145,46.292977291666666,13.766312083333334,2856.51,429064.23,2860.4
461,2010-10-03,240.43603270833333,106.35089145833334,193.55606770833333,63.32406958333333,46.879965,14.344478541666666,2803.63,422302.15,2807.43
462,2010-10-04,243.11851354166666,106.34592125,194.35879791666667,60.24809208333333,48.759715625,16.314671666666666,2863.05,427329.92,3032.61
463,2010-10-05,241.66235666666665,106.3375925,194.5314425,64.60109208333333,47.13091416666666,14.603044791666667,2896.5,438253.41,3503.11
464,2010-10-06,241.86621166666666,106.34568208333333,194.98754354166667,62.867073958333336,46.878668125,14.365289583333333,2729.25,410479.8,2978.2
465,2010-10-07,244.118836875,106.31366708333333,195.338836875,56.22669166666667,48.78,16.40016895833333,2605.46,391037.18,3257.21
466,2010-10-08,255.12423990109227,106.12347651391585,197.39020315692866,40.82305063829787,57.73403674416361,22.44364224826069,2262.19,339621.98,3045.89
467,2010-10-09,243.701651875,106.29000520833333,195.60351166666666,57.402251666666665,48.098140208333334,15.726958541666667,2562.51,383489.95,3337.24
468,2010-10-10,243.1634025,106.29139520833333,195.73634958333332,59.22326854166667,47.42705291666667,15.019495,2581.0,387678.01,3196.7
469,2010-10-11,243.29518042553192,106.28496170212766,195.9509104255319,57.93446875,47.34427,14.944283829787235,2562.55,385578.39,3384.29
470,2010-10-12,243.0541525,106.21933333333334,195.799036875,59.14794,47.255115625,14.8638425,2547.28,383805.62,3268.86
471,2010-10-13,243.52329425531914,106.2709085106383,196.4042185106383,58.083952708333335,47.11907574468085,14.728325531914894,2523.03,380442.81,3136.46
472,2010-10-14,243.38758791666666,106.26653541666667,196.61497833333334,60.364016041666666,46.772609583333335,14.367512708333333,2536.66,382744.19,3150.93
473,2010-10-15,243.388305,106.26184979166666,196.77173458333334,60.77916208333333,46.61657041666667,14.205008125,2530.04,381962.8,3197.43
474,2010-10-16,243.24983770833333,106.25792416666667,196.88763708333335,61.52271875,46.362200625,13.947122916666666,2528.62,381460.86,3191.02
475,2010-10-17,243.12254354166666,106.25398791666667,197.10361229166668,62.54685416666667,46.01893125,13.596650625,2526.93,381440.84,3245.26
476,2010-10-18,243.01634625,106.24582416666667,197.13152395833333,62.781346041666666,45.884822291666666,13.455210833333334,2514.25,375750.53,3263.7
477,2010-10-19,242.37708666666666,106.22523895833334,196.71359520833334,62.80720125,45.66349145833333,13.25913125,2493.55,374954.76,3342.92
478,2010-10-20,241.97247270833333,106.20728125,196.41093083333334,62.614641041666665,45.561541875,13.190225625,2471.3,371281.05,3345.0
479,2010-10-21,242.26938333333334,106.20468916666667,196.65502708333332,62.41965270833333,45.61435625,13.237051041666666,2459.14,373620.45,3373.89
480,2010-10-22,242.62741041666666,106.20664479166666,197.024948125,62.354416666666665,45.60246229166667,13.3419175,2430.54,362374.99,3339.02
481,2010-10-23,243.05291208333333,106.20575770833334,197.36236958333333,62.32031375,45.6905425,13.333199375,2434.43,369649.97,3396.25
482,2010-10-24,243.24403354166665,106.20130458333334,197.59986354166668,62.36425125,45.64417,13.269488958333334,2433.69,366367.42,3389.02
483,2010-10-25,243.250664375,106.19310729166666,197.70581479166665,62.354917291666666,45.54484958333333,13.181664583333333,2417.35,365751.22,3369.45
484,2010-10-26,243.25738666666666,106.18501354166666,197.867236875,62.41985,45.390149791666666,13.042758958333334,2402.66,364573.84,3367.66
485,2010-10-27,243.233238125,106.17779541666667,197.96576854166668,62.86210354166667,45.26746958333333,12.894457708333332,2398.73,363680.19,3377.76
486,2010-10-28,243.13301291666667,106.17189083333334,198.07303645833332,63.966683125,45.05997645833333,12.676710208333333,2416.68,364233.17,3404.05
487,2010-10-29,243.21365291666666,106.16439604166666,198.33909958333334,64.318145625,44.87455333333333,12.503120208333334,2410.66,364898.8,3409.53
488,2010-10-30,243.280936875,106.15686770833334,198.40012270833333,64.3020675,44.88081416666667,12.495869166666667,2406.95,361270.15,3426.16
489,2010-10-31,242.7483616,106.1369048,197.977787,64.1791902,44.7705746,12.4148944,2497.07,370280.31,3555.68
490,2010-11-01,241.87421229166668,106.11186729166667,197.46433541666667,64.28077333333333,44.409876875,12.098820625,2376.82,352826.56,3377.06
491,2010-11-02,241.46190666666666,106.09268520833334,197.27100333333334,64.23866729166667,44.19090333333333,11.889748125,2350.74,356989.32,3314.07
492,2010-11-03,241.73640458333333,106.0921275,197.5933675,64.9671475,44.14303708333333,11.822854166666668,2353.34,357220.41,3349.57
493,2010-11-04,241.43882729166666,106.086,197.62973208333332,66.74638604166667,43.80909520833333,11.491376875,2363.63,351068.29,3424.84
494,2010-11-05,240.35889083333333,106.06723208333334,197.12363708333334,69.268529375,43.23525375,10.931010208333333,2363.88,355117.85,3409.45
495,2010-11-06,240.58296208333334,106.06273520833334,197.32716166666665,69.13847145833333,43.255800416666666,10.956763958333333,2352.44,357303.68,3410.37
496,2010-11-07,240.863640625,106.06520333333333,197.756248125,71.37411875,43.1073925,10.788906666666668,2364.51,359941.53,3479.16
497,2010-11-08,243.57229729148915,106.03881106404015,198.90788941660585,68.26669976744186,44.66440787488328,12.576512688188602,1872.93,287077.78,2838.26
498,2010-11-09,241.65430270833335,106.06225020833334,198.62549145833333,72.92057604166666,43.02881125,10.728577708333333,2170.11,329076.09,3352.86
499,2010-11-10,246.24420623470365,105.97880977627898,200.007229808878,64.48636828571429,46.236976425825645,13.730077969939115,1434.87,222538.68,2245.58
500,2010-11-11,242.25128770833334,106.06945583333334,199.3583075,77.0046725,42.892980208333334,10.215300208333334,2221.0,339402.89,3430.31
501,2010-11-12,242.09877958333334,106.06324979166666,199.26710645833333,79.27990854166667,42.831673125,10.18205875,2227.41,337341.64,3579.99
502,2010-11-13,241.565734375,106.040453125,198.859985625,79.16123145833333,42.70574875,10.085843125,2219.72,334479.38,3525.59
503,2010-11-14,241.09161958333334,106.01719770833333,198.35250729166665,79.276345625,42.739112291666665,9.811328958333334,2190.85,319958.8,3642.49
504,2010-11-15,244.36801616541354,106.00092015037593,198.15526360902257,68.52093428571429,46.212752556390974,13.018731203007519,299.3,45071.92,546.47
505,2010-11-16,246.64158245262558,105.86154305605686,199.61749263348094,65.72556365853659,47.02408981914464,14.487114998262188,1630.2,247818.44,2797.82
506,2010-11-17,244.14303226440035,105.94114096960467,198.4496464624674,70.82442133333333,45.69338580193295,13.21014974090864,1926.25,291134.02,2496.74
507,2010-11-18,239.54880127659575,105.98154957446809,197.49752957446807,82.81279125,42.05127170212766,9.524175957446808,2258.75,339051.03,3449.44
508,2010-11-19,238.67748978723404,105.97246234042554,197.1994240425532,94.39065645833334,41.47806574468085,8.950403191489361,2193.09,330510.16,3447.98
509,2010-11-20,238.00468916666668,105.95898979166667,196.602921875,100.0,41.401767291666665,8.858404791666667,2175.14,328843.15,3506.57
510,2010-11-21,237.48417787234044,105.94484170212766,196.1880470212766,97.91666666666667,41.29613085106383,8.768651276595744,2186.73,329660.73,3445.17
511,2010-11-22,237.04306829787234,105.92912617021277,195.82761191489362,97.91666666666667,41.21545638297872,8.697162978723405,2132.86,322707.69,3511.73
512,2010-11-23,237.26596604166667,105.924493125,196.04149979166667,100.0,41.22446625,8.697812916666667,2113.08,323606.63,3263.19
513,2010-11-24,238.20571166666667,105.93138895833333,196.856841875,100.0,41.348869791666665,8.799508333333334,2112.61,324078.27,3306.89
514,2010-11-25,238.99782458333334,105.93713145833334,197.53609958333334,100.0,41.461725,8.891060625,2107.9,324208.67,3359.39
515,2010-11-26,239.70820625,105.9404875,198.21125229166665,100.0,41.496953958333336,8.916315833333334,2112.98,324931.94,3402.25
516,2010-11-27,240.37956833333334,105.94146229166667,198.78393333333332,100.0,41.595635,9.001297916666667,2114.8,325010.31,3445.56
517,2010-11-28,241.00714270833333,105.941539375,199.353693125,100.0,41.653449583333334,9.058425833333333,2120.65,325651.11,3481.47
518,2010-11-29,241.56859479166667,105.93985395833333,199.85761208333332,100.0,41.71098270833333,9.120729791666667,2125.95,326204.52,3526.29
519,2010-11-30,242.05055145833333,105.936600625,200.26447208333335,100.0,41.786079375,9.185791666666667,2082.94,316517.19,3603.42
520,2010-12-01,242.09885541666668,105.924043125,200.38068583333333,100.0,41.718169583333335,9.123743125,2080.84,317185.29,3593.82
521,2010-12-02,242.20209041666666,105.91378145833333,200.48603270833334,100.0,41.71605770833333,9.109069583333333,2070.32,316502.17,3603.27
522,2010-12-03,242.390345625,105.90462041666666,200.793318125,100.0,41.5970275,8.987780208333334,2066.32,314761.02,3620.92
523,2010-12-04,242.48808583333334,105.89420791666667,200.8858525,100.0,41.60223333333333,8.9868525,2054.18,315796.99,3620.42
524,2010-12-05,242.53570854166668,105.882474375,200.91369625,100.0,41.622012291666664,9.002367083333333,2051.02,315399.26,3623.2
525,2010-12-06,242.52847416666665,105.87329666666666,200.92526854166667,100.0,41.603205625,8.986958541666667,2096.44,322143.85,3475.86
526,2010-12-07,242.525536875,105.86463958333333,200.95212666666666,100.0,41.573410208333335,8.964050208333333,2101.22,323285.18,3669.98
527,2010-12-08,242.49946770833333,105.85679083333333,201.00171395833334,100.0,41.49775375,8.903827083333333,2099.09,322256.91,3677.97
528,2010-12-09,246.41785139433333,105.80005283570667,201.69011142384446,77.97547723404256,44.72773997048889,12.231439598573333,1772.0,270337.26,3426.0
529,2010-12-10,241.71614333333332,105.817144375,200.59237520833332,100.0,41.123768125,8.85423125,2055.08,315985.4,3694.9
530,2010-12-11,241.61425375,105.80445458333334,200.56841854166666,100.0,41.04583520833334,8.778362708333333,2056.45,316553.81,3617.23
531,2010-12-12,241.79575520833333,105.79757604166667,200.67425833333334,100.0,41.121496875,8.856188541666667,2064.02,308529.71,3627.53
532,2010-12-13,241.90163234042552,105.79681361702127,200.78343723404257,97.91666666666667,41.11819510638298,8.85747829787234,2080.16,316435.94,3572.94
533,2010-12-14,242.089349375,105.79433770833333,201.033885,100.0,41.055464375,8.808880208333333,2068.29,316660.17,3551.96
534,2010-12-15,242.35774375,105.788468125,201.29220125,100.0,41.0655425,8.8122625,2065.08,318124.4,3563.79
535,2010-12-16,242.425880625,105.77841770833334,201.31209020833333,100.0,41.11379041666667,8.818589375,2078.31,319391.61,3570.2
536,2010-12-17,242.47852666666665,105.77034708333333,201.40699041666667,100.0,41.07153625,8.772110208333334,2074.01,317548.3,3578.9
537,2010-12-18,242.677641875,105.76201333333333,201.79897354166667,100.0,40.87866833333333,8.624022291666666,2073.42,315903.55,3635.02
538,2010-12-19,242.79956583333333,105.74929791666666,201.98223604166665,100.0,40.817329791666666,8.577132708333334,2061.98,315069.08,3550.94
539,2010-12-20,242.5104,105.739366875,201.76406604166667,100.0,40.74633395833333,8.759439583333334,2068.3,316676.67,3562.9
540,2010-12-21,241.976615,105.73455604166666,201.48262583333334,100.0,40.493989166666665,9.144010625,2079.2,318232.76,3595.4
541,2010-12-22,241.793826875,105.72496791666667,201.40206166666667,100.0,40.39176520833333,9.310833541666666,2086.32,318294.95,3603.24
542,2010-12-23,241.50861520833334,105.713161875,201.42727375,100.0,40.081341458333334,9.561432083333333,2109.87,319502.67,3617.55
543,2010-12-24,241.2556475,105.70386729166667,201.49314583333333,100.0,39.762501666666665,9.812033541666667,2106.6,320301.5,3636.07
544,2010-12-25,241.30248333333333,105.694618125,201.566685,100.0,39.735798333333335,9.793556875,2097.91,319735.81,3655.74
545,2010-12-26,241.384024375,105.68292291666667,201.68325145833333,100.0,39.700772916666665,9.759260416666667,2091.69,319699.34,3645.39
546,2010-12-27,241.378374375,105.68008625,201.903900625,100.0,39.47447375,9.562733125,2083.39,319246.1,3647.23
547,2010-12-28,244.9449833721826,105.64224945426521,202.48015769513913,89.210298125,42.46482567704348,11.795473788452174,1941.4,293372.41,3534.92
548,2010-12-29,242.10766021276595,105.63007425531914,201.72544744680852,91.19859854166667,40.38221276595745,9.741175106382979,2028.0,309309.32,3714.23
549,2010-12-30,240.98012765957446,105.63001170212766,201.47133531914895,97.91666666666667,39.50879234042553,9.607614042553191,2060.71,314737.23,3491.47
550,2010-12-31,241.38531170212767,105.62820212765958,201.8580625531915,97.91666666666667,39.52724914893617,9.619291489361702,2064.61,316180.87,3661.47
551,2011-01-01,241.61199638297873,105.61903829787234,202.05114212765957,97.91666666666667,39.56085425531915,9.638859574468086,2074.2,316503.37,3563.26
552,2011-01-02,241.63516914893617,105.61137489361703,202.13354787234042,97.91666666666667,39.50162127659574,9.589111276595744,2026.85,309006.21,3580.97
553,2011-01-03,241.77195340425533,105.60365574468085,202.368078820922,100.0,39.403874583333334,9.504110416666666,1995.72,305154.68,3519.1
554,2011-01-04,241.77698270833332,105.58596458333334,202.29990208333334,100.0,39.477080625,9.554865208333334,1965.31,300492.45,3455.94
555,2011-01-05,241.90229395833333,105.568486875,202.39122208333333,100.0,39.511071875,9.569480208333333,1976.97,302177.01,3460.17
556,2011-01-06,241.89931979166667,105.55631916666667,202.33679375,100.0,39.562526041666665,9.607429583333333,1974.18,301577.38,3462.84
557,2011-01-07,241.88511229166667,105.54439833333333,202.37518,100.0,39.509932291666665,9.573748958333333,1982.03,301247.14,3469.73
558,2011-01-08,241.87808270833332,105.53199375,202.43521375,100.0,39.442868958333335,9.508860625,1980.51,301427.09,3467.74
559,2011-01-09,241.88328145833333,105.51989375,202.37750979166665,100.0,39.50577166666667,9.569863541666667,1976.99,301169.41,3647.24
560,2011-01-10,242.13593958333334,105.51227333333334,202.79911791666666,100.0,39.336821666666665,9.437811458333334,1965.28,298805.65,3689.36
561,2011-01-11,241.86992041666667,105.49831041666667,202.38933895833333,100.0,39.48058145833333,9.553416666666667,1961.37,298579.76,3724.29
562,2011-01-12,241.84938,105.49749,202.36442,100.0,39.48496,9.55899,1997.75,299611.96,3528.61
563,2011-01-13,227.36739479166667,98.953755,188.02558979166668,100.0,39.341805,9.431559791666666,1956.24,297927.71,3491.86
564,2011-01-14,241.95998958333334,105.23863895833334,202.67199375,100.0,39.28799583333333,9.380996458333334,1971.12,300906.35,3512.19
565,2011-01-15,242.09760125,105.26064104166667,202.81902458333334,100.0,39.278576666666666,9.368990625,1966.71,299681.39,3533.48
566,2011-01-16,242.003705625,105.282165,202.76963,100.0,39.234075625,9.329424791666666,1961.4,298286.91,3513.04
567,2011-01-17,242.07293104166666,105.28009166666666,202.76187229166666,100.0,39.31105875,9.41301625,2013.49,307107.27,3650.52
568,2011-01-18,242.215720625,105.238813125,202.94186375,100.0,39.273856875,9.395514583333334,2005.16,306026.27,3654.31
569,2011-01-19,242.5785070212766,105.19453723404256,203.4648936170213,97.91666666666667,39.11361340425532,9.288353612588653,1989.6,303342.66,3639.68
570,2011-01-20,243.113980625,105.38710625,204.24902541666665,100.0,38.864955208333335,9.123669791666666,1972.24,300740.78,3625.43
571,2011-01-21,242.17858604166668,105.3704075,202.89385104166666,100.0,39.284735,9.420209583333333,1998.81,304641.86,3669.41
572,2011-01-22,242.2000934042553,105.35790021276595,202.94545276595744,97.91666666666667,39.25464063829787,9.395258510638298,2005.83,306451.91,3636.45
573,2011-01-23,242.93287416666666,105.357425,204.14831958333335,100.0,38.78455458333333,9.026486458333334,1963.73,299814.17,3621.81
574,2011-01-24,242.8102275,105.34353375,203.97967333333332,100.0,38.830554166666666,9.053972291666666,1965.35,300070.08,3626.84
575,2011-01-25,243.39014229166668,105.32721854166667,204.82197854166665,100.0,38.56816375,8.865682083333333,1945.09,297726.19,3616.85
576,2011-01-26,243.425593125,105.31349583333333,204.88134229166667,100.0,38.54425083333334,8.860651458333333,1949.07,297693.19,3613.56
577,2011-01-27,243.45719770833333,105.300005,204.91292708333333,100.0,38.544270625,8.869511666666666,1941.73,296841.74,3612.15
578,2011-01-28,243.22554395833333,105.28828375,204.61273229166667,100.0,38.612811666666666,8.914049583333334,1947.38,297417.12,3624.0
579,2011-01-29,242.07661229166666,105.27652645833334,202.94435083333335,100.0,39.13226145833333,9.278812291666666,1976.34,302448.07,3672.83
580,2011-01-30,242.086228125,105.26827458333334,203.03435020833334,100.0,39.05187791666667,9.201922083333333,1974.71,301471.95,3665.11
581,2011-01-31,242.54416041666667,105.25699541666667,203.8648825,100.0,38.67927791666666,8.902038541666666,1947.29,298856.68,3619.25
582,2011-02-01,243.62332874788495,105.24048595600676,204.40400534686972,96.213957,39.21932340101523,9.549088240270727,1178.94,186744.44,2366.93
583,2011-02-05,255.55343208400646,104.83166554119548,204.450367092084,53.739025,51.10306499192246,17.254507948303715,792.96,125619.51,1788.71
584,2011-02-06,245.82244376666668,105.12647858888889,202.15056098888888,77.8999397826087,43.671882777777775,11.757815744444445,1581.39,236216.85,3395.58
585,2011-02-07,240.86292166666667,105.164923125,202.211341875,98.99007208333333,38.65157979166667,8.9270475,1864.62,283733.22,3550.9
