,0,1,2,,DATEPRD,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,,,,,
246,1108.0874,165470.2,133.66628,,4/13/14,1250.18,190280.82,142.97,,,1123.3848,172204.39,183.77995
247,1114.0059,166305.34,134.72083,,4/14/14,1245.44,188970.49,139.97,,,1164.9744,174161.23,172.01724
248,1117.0225,166721.2,136.44955,,4/15/14,1256.97,190812.24,144.33,,,1195.7427,181817.05,159.10213
249,1127.4288,168240.33,140.37314,,4/16/14,1248.98,190810.1,143.7,,,1167.3014,172551.38,153.57172
250,1151.3983,171868.81,149.30618,,4/17/14,1267.54,191855.31,143.9,,,1179.5638,176142.03,138.1942
251,1165.387,173823.27,158.19406,,4/18/14,1256.91,191331.08,144.3,,,1223.7965,187794.77,129.64111
252,1168.9573,174345.5,164.532,,4/19/14,1283.57,194212.16,147.55,,,1228.9886,185481.34,142.55544
253,1173.5021,174800.92,169.3796,,4/20/14,1284.97,194521.55,148.67,,,1103.6212,168835.06,154.51437
254,1179.326,175210.67,172.2009,,4/21/14,1261.85,195812.61,134.77,,,1159.1456,176823.75,207.33827
255,1181.3837,175537.16,172.52843,,4/22/14,1206.79,172837.67,121.1,,,1112.2032,169596.17,189.90968
256,1181.5454,175487.6,173.68718,,4/23/14,1278.99,181708.34,136.4,,,1121.8699,167781.56,145.12338
257,1157.8573,171939.66,167.88141,,4/24/14,833.38,119219.71,93.46,,,1120.3043,167581.73,143.42894
258,873.70044,131497.73,86.80567,,4/25/14,1294.23,184558.56,151.94,,,1123.218,167422.38,147.27415
259,1020.1278,152663.89,115.365,,4/26/14,1280.42,183250.44,150.99,,,1110.0461,165801.94,136.34291
260,1111.2089,166623.72,147.47931,,4/27/14,1266.17,182478.96,144.53,,,1108.3643,165548.52,135.15994
261,1125.5797,167731.92,147.94563,,4/28/14,1295.64,185739.2,147.68,,,1108.0874,165470.2,133.66628
262,1112.3505,165762.58,156.62604,,4/29/14,1267.79,183213.12,151.96,,,1114.0059,166305.34,134.72083
263,1091.4938,164038.75,163.53923,,4/30/14,1256.92,181631.4,154.95,,,1117.0225,166721.2,136.44955
264,1134.94,169465.33,167.07835,,5/1/14,1349.88,194328.99,168.21,,,1127.4288,168240.33,140.37314
265,1196.8477,180654.42,181.23396,,5/2/14,1350.61,194753.36,168.2,,,1151.3983,171868.81,149.30618
266,1209.5531,178043.97,184.3312,,5/3/14,1342.36,190175.34,168.8,,,1165.387,173823.27,158.19406
267,1198.687,178803.42,174.16786,,5/4/14,1344.44,193142.38,170.86,,,1168.9573,174345.5,164.532
268,1207.6953,182206.66,172.6834,,5/5/14,1318.46,190889.88,158.84,,,1173.5021,174800.92,169.3796
269,1190.604,177948,163.79973,,5/6/14,1292.56,186829.94,158.44,,,1179.326,175210.67,172.2009
270,1140.515,171480.5,183.88431,,5/7/14,1281.25,186931.11,156.53,,,1181.3837,175537.16,172.52843
271,1137.844,171360.16,213.33852,,5/8/14,1156.6,161448.76,163.93,,,1181.5454,175487.6,173.68718
272,1188.8308,178126.44,229.74504,,5/9/14,493.47,67887.71,202.56,,,1157.8573,171939.66,167.88141
273,1143.4568,170236.83,185.30638,,5/10/14,1206.07,66631.07,308.35,,,873.70044,131497.73,86.80567
274,1135.9731,169248.95,183.24222,,5/11/14,1111.36,158901.81,141.34,,,1020.1278,152663.89,115.365
275,1131.0759,168520.88,184.88689,,5/12/14,1089.83,157646.28,131.61,,,1111.2089,166623.72,147.47931
276,1130.3035,168303.44,189.46227,,5/13/14,1108.5,160327.13,129.28,,,1125.5797,167731.92,147.94563
277,1129.8447,168333.94,192.17334,,5/14/14,1120.87,161680.66,125.34,,,1112.3505,165762.58,156.62604
278,1130.5873,168744.06,193.98914,,5/15/14,1051.71,150929.04,134.46,,,1091.4938,164038.75,163.53923
279,1132.6597,169277.36,194.54404,,5/16/14,1069.25,152324.57,133.96,,,1134.94,169465.33,167.07835
280,1133.7269,169431.38,195.73811,,5/17/14,1065.51,149817.16,133.28,,,1196.8477,180654.42,181.23396
281,1136.5992,169869.69,197.73701,,5/18/14,1060.68,149171.67,136.64,,,1209.5531,178043.97,184.3312
282,1087.9889,163156.83,183.9544,,5/19/14,1070.94,148690.73,140.15,,,1198.687,178803.42,174.16786
283,1115.802,167129.02,191.76839,,5/20/14,1039.28,145145.34,135.83,,,1207.6953,182206.66,172.6834
284,1126.9227,168843.97,196.17574,,5/21/14,1051.25,148397.43,137.24,,,1190.604,177948,163.79973
285,1128.8995,168801.72,197.66415,,5/22/14,1056.25,153849.37,141.14,,,1140.515,171480.5,183.88431
286,1122.0814,168202.53,198.9772,,5/23/14,1067.53,155309.42,149.15,,,1137.844,171360.16,213.33852
287,1124.7769,168367.75,203.58472,,5/24/14,1079.36,156708.8,161.5,,,1188.8308,178126.44,229.74504
288,1133.8685,169500.89,204.947,,5/25/14,1102.34,155401.95,165.02,,,1143.4568,170236.83,185.30638
289,1143.2815,171137.02,204.8622,,5/26/14,1057.78,154921.61,140.14,,,1135.9731,169248.95,183.24222
290,1142.871,170588.72,207.45535,,5/27/14,1063.17,157209.88,150.54,,,1131.0759,168520.88,184.88689
291,1137.7274,170360.05,204.24864,,5/28/14,1087.43,159981.09,198.19,,,1130.3035,168303.44,189.46227
292,1138.8224,170481.38,203.4482,,5/29/14,1096.32,161324.73,199.19,,,1129.8447,168333.94,192.17334
293,1135.3306,170127.34,202.80324,,5/30/14,1111.83,164196.07,202.64,,,1130.5873,168744.06,193.98914
294,1129.8359,169456.62,206.35446,,5/31/14,1134.99,167666,206.11,,,1132.6597,169277.36,194.54404
295,1130.922,169332.78,209.45412,,6/1/14,1152.6,170349.69,209.79,,,1133.7269,169431.38,195.73811
296,1138.1903,170383.67,218.79166,,6/2/14,1068.24,158582.92,176.72,,,1136.5992,169869.69,197.73701
297,1159.6454,173391.33,224.19807,,6/3/14,1109.18,162654.16,206.04,,,1087.9889,163156.83,183.9544
298,1168.602,174557.52,231.41348,,6/4/14,1109.98,163691.38,206.1,,,1115.802,167129.02,191.76839
299,1170.9283,174825.08,238.03288,,6/5/14,1178.62,173181.52,207.6,,,1126.9227,168843.97,196.17574
300,1172.7518,175031.22,245.08687,,6/6/14,1180.81,170780.98,207.67,,,1128.8995,168801.72,197.66415
301,1179.6394,175931.7,250.95871,,6/7/14,1199.75,173330.3,209.56,,,1122.0814,168202.53,198.9772
302,1183.6682,176460.55,254.06587,,6/8/14,1197.7,173333.04,208.41,,,1124.7769,168367.75,203.58472
303,1186.0327,176768.97,256.57184,,6/9/14,1349.24,197569.52,209.78,,,1133.8685,169500.89,204.947
304,1183.7261,176433.02,257.40955,,6/10/14,1189.09,175045.96,205.42,,,1143.2815,171137.02,204.8622
305,1175.1725,175482.12,256.34906,,6/11/14,1172.31,170982.37,195.05,,,1142.871,170588.72,207.45535
306,954.1567,144092.97,180.41444,,6/12/14,1175.15,170180.4,195.92,,,1137.7274,170360.05,204.24864
307,1015.37756,153367.72,191.79137,,6/13/14,1116.79,164074.34,197.37,,,1138.8224,170481.38,203.4482
308,1125.3934,169649.27,237.59723,,6/14/14,1102.45,162814.92,195.5,,,1135.3306,170127.34,202.80324
309,1150.0409,172401.6,249.57161,,6/15/14,1104.3,163026.07,195.43,,,1129.8359,169456.62,206.35446
310,1128.6361,169515.81,252.26859,,6/16/14,1120.89,164489.89,195.67,,,1130.922,169332.78,209.45412
311,1099.2213,166593.77,254.38144,,6/17/14,1156.42,170403.34,205.72,,,1138.1903,170383.67,218.79166
312,1115.1001,168194.3,269.84875,,6/18/14,1160.01,170577.28,209.65,,,1159.6454,173391.33,224.19807
313,1166.2588,176702.77,276.32178,,6/19/14,1147.01,169702,216.58,,,1168.602,174557.52,231.41348
314,1196.8014,178657.34,289.01138,,6/20/14,1146.84,169233.29,209.38,,,1170.9283,174825.08,238.03288
315,1198.792,179152.27,280.8035,,6/21/14,1146.08,168593.88,208.39,,,1172.7518,175031.22,245.08687
316,1194.4707,180296.92,261.23227,,6/22/14,1136.02,165565.61,213.17,,,1179.6394,175931.7,250.95871
317,1160.0415,175133.62,237.43326,,6/23/14,1117.48,164287.51,211.74,,,1183.6682,176460.55,254.06587
318,1113.2639,168625.4,230.6848,,6/24/14,1169.41,171699.81,221.46,,,1186.0327,176768.97,256.57184
319,1113.1792,167420.03,241.24258,,6/25/14,1199.09,177015.68,217.44,,,1183.7261,176433.02,257.40955
320,1131.418,170046,284.99377,,6/26/14,660.56,98984.27,121.06,,,1175.1725,175482.12,256.34906
321,1118.3042,168480.86,273.4118,,6/27/14,964.21,145661.21,179.68,,,954.1567,144092.97,180.41444
322,1122.55,169354.62,268.94455,,6/28/14,1119.75,167672,229.53,,,1015.37756,153367.72,191.79137
323,1127.4846,169982.27,269.73145,,6/29/14,1107.66,165827.2,208.5,,,1125.3934,169649.27,237.59723
324,1128.9762,170167.1,271.06696,,6/30/14,1141,171373.98,209.26,,,1150.0409,172401.6,249.57161
325,1131.6455,170555.12,273.24106,,7/1/14,1109.35,166045.73,204.13,,,1128.6361,169515.81,252.26859
326,1132.9241,170707.39,275.5207,,7/2/14,1109.15,165832.45,203.81,,,1099.2213,166593.77,254.38144
327,1132.0121,170560.45,276.59027,,7/3/14,1110.91,165826.99,204.26,,,1115.1001,168194.3,269.84875
328,1131.8638,170575.31,276.91034,,7/4/14,1111.67,166008.01,206.62,,,1166.2588,176702.77,276.32178
329,1131.5161,170455.78,276.8567,,7/5/14,1107.58,164858,206.98,,,1196.8014,178657.34,289.01138
330,1097.7743,165784.05,264.66513,,7/6/14,1098.4,163484.52,206.21,,,1198.792,179152.27,280.8035
331,1097.3495,165929.28,262.46283,,7/7/14,1110.52,165613.65,201.25,,,1194.4707,180296.92,261.23227
332,1090.947,165150.9,258.1857,,7/8/14,1104.61,164395.38,198.11,,,1160.0415,175133.62,237.43326
333,1085.122,164160.31,254.82237,,7/9/14,1100.81,164201.39,197.94,,,1113.2639,168625.4,230.6848
334,1077.5933,163253.39,252.8998,,7/10/14,1109.35,165647.29,191.9,,,1113.1792,167420.03,241.24258
335,1071.6396,162350.67,254.41194,,7/11/14,1106.42,164021.16,227.05,,,1131.418,170046,284.99377
336,1069.1156,162041.25,254.77763,,7/12/14,1120.08,166571.66,186.33,,,1118.3042,168480.86,273.4118
337,1072.1957,162589.16,254.65755,,7/13/14,1109.35,164737.39,183.43,,,1122.55,169354.62,268.94455
338,1074.8125,162683.88,256.82855,,7/14/14,1091.38,162140.52,190.36,,,1127.4846,169982.27,269.73145
339,1075.5505,162924.72,254.20674,,7/15/14,1117.68,165376.91,191.5,,,1128.9762,170167.1,271.06696
340,1076.7003,163115.25,251.8284,,7/16/14,1110.34,165067.03,191.84,,,1131.6455,170555.12,273.24106
341,1077.8771,163225.94,248.30016,,7/17/14,1102.21,163594.84,190.05,,,1132.9241,170707.39,275.5207
342,1077.6449,163207.86,246.16159,,7/18/14,1095.2,162981.24,189.87,,,1132.0121,170560.45,276.59027
343,1078.1403,163267.73,244.51495,,7/19/14,1094.58,163594.52,190.06,,,1131.8638,170575.31,276.91034
344,1076.965,163112,246.78305,,7/20/14,1063.56,164245.31,168.36,,,1131.5161,170455.78,276.8567
345,1079.6985,163388.95,245.91942,,7/21/14,1047.69,156868.15,181.69,,,1097.7743,165784.05,264.66513
346,1080.723,163485.8,245.86267,,7/22/14,1047.04,154778.52,178.89,,,1097.3495,165929.28,262.46283
347,1082.9521,163803.34,246.06505,,7/23/14,1037.74,155890.97,271.57,,,1090.947,165150.9,258.1857
348,1080.6171,163464.88,245.02255,,7/24/14,1051.17,157123.73,265.81,,,1085.122,164160.31,254.82237
349,1080.7393,163480.39,245.01372,,7/25/14,1056.31,157548.66,269.56,,,1077.5933,163253.39,252.8998
350,1080.2007,163431.39,245.35194,,7/26/14,1044.72,156697.43,290.62,,,1071.6396,162350.67,254.41194
351,1079.0146,163240.81,245.42006,,7/27/14,1052.32,156736.09,301.5,,,1069.1156,162041.25,254.77763
352,1079.6926,163344.8,246.64076,,7/28/14,1047.4,156282.96,284.73,,,1072.1957,162589.16,254.65755
353,1079.0444,163239.95,247.49051,,7/29/14,1040.16,155285.89,283.71,,,1074.8125,162683.88,256.82855
354,1081.2539,163557.03,249.03813,,7/30/14,997.38,147290.07,251.53,,,1075.5505,162924.72,254.20674
355,1081.5745,163643.44,249.11334,,7/31/14,1255.25,187170.83,291.18,,,1076.7003,163115.25,251.8284
356,1083.6423,163872.4,249.98601,,8/1/14,1268.08,189016,292.16,,,1077.8771,163225.94,248.30016
357,1085.3293,164120.98,250.60553,,8/2/14,1267.54,188050.77,290.79,,,1077.6449,163207.86,246.16159
358,1085.8729,164165.05,251.34528,,8/3/14,1261.33,189053.18,284.21,,,1078.1403,163267.73,244.51495
359,1086.4022,164243.92,252.14383,,8/4/14,1280.23,189631.6,279.24,,,1076.965,163112,246.78305
360,732.43335,116558.77,154.57768,,8/5/14,1236.61,182851.81,278.2,,,1079.6985,163388.95,245.91942
361,662.7311,106317.4,115.85901,,8/6/14,1242.96,184467.81,278.97,,,1080.723,163485.8,245.86267
362,686.9736,110627.875,146.84102,,8/7/14,1182.78,175606.78,277.87,,,1082.9521,163803.34,246.06505
363,682.69995,108780.79,138.82144,,8/8/14,1179.46,175205.89,282.02,,,1080.6171,163464.88,245.02255
364,696.05237,109653.38,128.5627,,8/9/14,1175.77,175533.06,288.16,,,1080.7393,163480.39,245.01372
365,658.2879,104665.92,99.91684,,8/10/14,1163.78,173698.77,288.95,,,1080.2007,163431.39,245.35194
366,638.74176,101312.414,75.70881,,8/11/14,1205.65,181547.69,290,,,1079.0146,163240.81,245.42006
367,670.52936,109251.484,64.05572,,8/12/14,1214.29,189652.29,291.48,,,1079.6926,163344.8,246.64076
368,702.49133,112438.85,74.83768,,8/13/14,1222.62,194422.1,295.74,,,1079.0444,163239.95,247.49051
369,781.9178,123009.34,92.980804,,8/14/14,1229.06,194670.47,295.21,,,1081.2539,163557.03,249.03813
370,992.9797,156298.38,151.68219,,8/15/14,1235.28,193026.5,295.24,,,1081.5745,163643.44,249.11334
371,1156.321,180448.48,223.7079,,8/16/14,1229.35,183529.39,293.36,,,1083.6423,163872.4,249.98601
372,1213.4244,187476.25,279.52765,,8/17/14,1231.86,184055.62,294.78,,,1085.3293,164120.98,250.60553
373,1243.8186,191088.75,278.8708,,8/18/14,1227.95,184529.76,296.32,,,1085.8729,164165.05,251.34528
374,1271.7051,193840.12,280.66086,,8/19/14,79.31,19001.97,33.83,,,1086.4022,164243.92,252.14383
375,1266.2651,188943.14,279.59073,,8/25/14,740.85,125250.9,233.89,,,732.43335,116558.77,154.57768
376,1253.8533,187722.73,298.20566,,8/26/14,583.1,101668.36,123.25,,,662.7311,106317.4,115.85901
377,1233.811,183245.03,319.63202,,8/27/14,521.8,93213.64,104.1,,,686.9736,110627.875,146.84102
378,1240.2848,184322.16,324.84894,,8/28/14,589.54,102773.96,113.1,,,682.69995,108780.79,138.82144
379,1258.5405,186738.73,338.2012,,8/29/14,516.94,92718.92,109.26,,,696.05237,109653.38,128.5627
380,1258.0073,186124.34,353.785,,8/30/14,481.7,86361.91,103.42,,,658.2879,104665.92,99.91684
381,1217.5659,179678.83,366.34787,,8/31/14,469.7,84231.27,102.97,,,638.74176,101312.414,75.70881
382,1152.4088,171121.4,345.83676,,9/1/14,488.42,88177.33,105.92,,,670.52936,109251.484,64.05572
383,1106.1088,165887.3,315.76135,,9/2/14,610.72,104604.71,116.99,,,702.49133,112438.85,74.83768
384,1080.5128,164050.45,294.07755,,9/3/14,1123.32,183219.41,230.71,,,781.9178,123009.34,92.980804
385,1083.4482,164101.69,285.2498,,9/4/14,1319.35,210763.23,308.51,,,992.9797,156298.38,151.68219
386,1081.0192,163725.52,282.57104,,9/5/14,1258.26,204456.12,289.78,,,1156.321,180448.48,223.7079
387,1078.3,163305.55,280.62698,,9/6/14,1245.86,202839.6,288.94,,,1213.4244,187476.25,279.52765
388,1075.7369,162994.45,278.62274,,9/7/14,1240.68,202372.66,290.55,,,1243.8186,191088.75,278.8708
389,1073.6777,162736.88,276.39313,,9/8/14,1236.58,201142.57,290.71,,,1271.7051,193840.12,280.66086
390,1072.2238,162530.06,274.17517,,9/9/14,1229.27,199380,287.61,,,1266.2651,188943.14,279.59073
391,1071.6162,162419.62,273.34515,,9/10/14,1220.28,198198.83,283.01,,,1253.8533,187722.73,298.20566
392,1071.003,162258.42,273.9565,,9/11/14,1195.64,191769.07,294.81,,,1233.811,183245.03,319.63202
393,1070.8263,162209.95,275.31433,,9/12/14,1222.65,178391.61,290.95,,,1240.2848,184322.16,324.84894
394,1069.2524,162019.52,275.1759,,9/13/14,1223.26,178416.83,294.25,,,1258.5405,186738.73,338.2012
395,1067.4117,161774.89,274.104,,9/14/14,1201.18,176881.02,288.89,,,1258.0073,186124.34,353.785
396,689.2276,111043.43,164.56784,,9/15/14,1227.24,182792.46,287.69,,,1217.5659,179678.83,366.34787
397,632.8382,102080.47,121.9944,,9/16/14,1216.49,182883.83,288,,,1152.4088,171121.4,345.83676
398,859.4617,135307.5,242.1175,,9/17/14,1203.66,181430.45,286.11,,,1106.1088,165887.3,315.76135
399,948.0458,146683.83,284.14825,,9/18/14,1200.48,179086.64,328.74,,,1080.5128,164050.45,294.07755
400,975.84125,148804.33,294.2448,,9/19/14,1189.08,178947.72,326.9,,,1083.4482,164101.69,285.2498
401,959.95465,146649.44,296.73364,,9/20/14,1186.37,177587.4,318.06,,,1081.0192,163725.52,282.57104
402,972.87286,147499.25,292.81287,,9/21/14,1188.93,178742.8,326.83,,,1078.3,163305.55,280.62698
403,1040.5508,159014.1,282.7336,,9/22/14,1193.53,179332.57,333.01,,,1075.7369,162994.45,278.62274
404,1066.5244,160765.47,304.4669,,9/23/14,1187.64,178711.46,329.53,,,1073.6777,162736.88,276.39313
405,1052.9967,157200.86,315.6559,,9/24/14,1187.34,180227.01,334.7,,,1072.2238,162530.06,274.17517
406,1069.643,163580.05,304.96622,,9/25/14,1187.17,180330.94,333.65,,,1071.6162,162419.62,273.34515
407,1068.3246,166136.94,310.88794,,9/26/14,1184.83,180079.68,331.38,,,1071.003,162258.42,273.9565
408,1009.2667,157875.86,317.80032,,9/27/14,1168.83,178718.14,330.69,,,1070.8263,162209.95,275.31433
409,986.9906,152593,332.1419,,9/28/14,1164.44,177706.95,328.12,,,1069.2524,162019.52,275.1759
410,1036.6089,161000.05,354.68008,,9/29/14,39.68,9052.87,22.74,,,1067.4117,161774.89,274.104
411,1050.2195,158790.9,319.39777,,9/30/14,680.46,174084.77,191.27,,,689.2276,111043.43,164.56784
412,1029.168,156605.06,291.69632,,10/1/14,1129.14,183325.06,330.99,,,632.8382,102080.47,121.9944
413,1031.5477,156862.34,290.67346,,10/2/14,1196.43,190698.72,328.27,,,859.4617,135307.5,242.1175
414,1033.2247,157056.78,290.94504,,10/3/14,1092.77,170734.43,319.9,,,948.0458,146683.83,284.14825
415,1032.5533,156899.52,291.00665,,10/4/14,1143,175246.71,323.79,,,975.84125,148804.33,294.2448
416,1029.8387,156573.1,289.14383,,10/5/14,1133.6,173633,328.79,,,959.95465,146649.44,296.73364
417,1028.524,156431.16,287.12848,,10/6/14,1124.63,172028.25,326.48,,,972.87286,147499.25,292.81287
418,1029.5118,156589.94,285.13733,,10/7/14,1136.26,169857.39,314.2,,,1040.5508,159014.1,282.7336
419,1027.9537,156401.4,283.33377,,10/8/14,1117.8,174385.07,320.29,,,1066.5244,160765.47,304.4669
420,1022.80225,155682.38,281.33505,,10/9/14,1103.71,170944.02,347.79,,,1052.9967,157200.86,315.6559
421,1016.10754,154764.73,280.23398,,10/10/14,1082.55,167361.63,321.47,,,1069.643,163580.05,304.96622
422,1015.4286,154680.81,281.18198,,10/11/14,1096.68,169248.66,328.96,,,1068.3246,166136.94,310.88794
423,1029.4695,156583.67,286.48434,,10/12/14,1089.01,167932.19,327.82,,,1009.2667,157875.86,317.80032
424,1019.65326,155129.83,284.06244,,10/13/14,1084.69,167785.46,339.4,,,986.9906,152593,332.1419
425,1012.6843,154142.56,281.84467,,10/14/14,1086.55,168104.74,342.2,,,1036.6089,161000.05,354.68008
426,1009.8178,153965.06,280.66455,,10/15/14,1087.94,167740.72,338.04,,,1050.2195,158790.9,319.39777
427,1010.67993,154070.16,279.43024,,10/16/14,1089.13,167738.3,334.78,,,1029.168,156605.06,291.69632
428,1009.99054,153962,278.4117,,10/17/14,1089.63,168358.65,334.86,,,1031.5477,156862.34,290.67346
429,1004.4269,153082.36,278.33228,,10/18/14,1080.18,167292.52,330.14,,,1033.2247,157056.78,290.94504
430,999.21387,152383.55,278.38824,,10/19/14,1070.84,165807.48,325.25,,,1032.5533,156899.52,291.00665
431,998.0858,152436.19,277.56207,,10/20/14,1058.72,164384.08,324.21,,,1029.8387,156573.1,289.14383
432,996.20825,152078.58,276.64465,,10/21/14,1084.5,166550.32,324.71,,,1028.524,156431.16,287.12848
433,995.66815,151863.64,276.8047,,10/22/14,1072.14,165462.61,347.15,,,1029.5118,156589.94,285.13733
434,995.8778,151872.44,278.17004,,10/23/14,1064.29,164846.19,339.04,,,1027.9537,156401.4,283.33377
435,994.01373,151658.89,278.1092,,10/24/14,1054.46,163111.82,338.01,,,1022.80225,155682.38,281.33505
436,989.1785,151000.92,276.74127,,10/25/14,1068.23,165579.38,340.73,,,1016.10754,154764.73,280.23398
437,987.6244,150710.6,275.4787,,10/26/14,1110.58,171297.3,339.89,,,1015.4286,154680.81,281.18198
438,988.4212,151006.98,279.24075,,10/27/14,1065.09,164652.44,337.83,,,1029.4695,156583.67,286.48434
439,986.8507,150825.12,279.5234,,10/28/14,1063.62,164028.5,333.17,,,1019.65326,155129.83,284.06244
440,983.39185,150351.23,278.6436,,10/29/14,1030.57,158223.33,328.95,,,1012.6843,154142.56,281.84467
441,979.3972,149805.64,277.36185,,10/30/14,1071.73,164259.82,337.92,,,1009.8178,153965.06,280.66455
442,976.43115,149432.44,277.17105,,10/31/14,1073.25,166589.51,332.87,,,1010.67993,154070.16,279.43024
443,974.6753,149221.8,278.15753,,11/1/14,1054.42,163384.8,327.12,,,1009.99054,153962,278.4117
444,973.1831,148983.44,279.08353,,11/2/14,1042.65,161516.16,324.66,,,1004.4269,153082.36,278.33228
445,972.62805,148864.73,280.71103,,11/3/14,1026.75,158916.83,355.98,,,999.21387,152383.55,278.38824
446,971.28973,148706.84,282.01608,,11/4/14,1033.12,160267.28,365.55,,,998.0858,152436.19,277.56207
447,969.0825,148435.75,282.11972,,11/5/14,1022.89,159086.25,367.18,,,996.20825,152078.58,276.64465
448,968.3309,148337.16,282.43637,,11/6/14,1026.32,159536.33,368,,,995.66815,151863.64,276.8047
449,968.2684,148318.64,283.34555,,11/7/14,1047.36,161648.14,365.94,,,995.8778,151872.44,278.17004
450,968.0286,148305.08,284.54083,,11/8/14,1039.83,162427.45,386.3,,,994.01373,151658.89,278.1092
451,963.7202,147757.27,284.18597,,11/9/14,1037.21,163270,393.21,,,989.1785,151000.92,276.74127
452,956.35846,146791.47,282.31732,,11/10/14,990.65,161172.72,382.54,,,987.6244,150710.6,275.4787
453,924.6536,142489.27,271.8217,,11/11/14,1019.84,161443.2,387.45,,,988.4212,151006.98,279.24075
454,697.43225,110862.195,192.37604,,11/12/14,1019.63,159593.91,370.58,,,986.8507,150825.12,279.5234
455,580.75543,94935.664,141.07903,,11/13/14,1001.28,157166.28,362.34,,,983.39185,150351.23,278.6436
456,519.8938,87975.94,125.56036,,11/14/14,995.77,155969.78,360.8,,,979.3972,149805.64,277.36185
457,271.4643,54421.86,73.29411,,11/15/14,1004.24,156860.56,358.93,,,976.43115,149432.44,277.17105
458,186.38966,40099.62,27.295637,,11/16/14,993.88,155325.61,365.62,,,974.6753,149221.8,278.15753
459,190.98207,42624.125,38.354774,,11/17/14,980.83,150715.66,372.87,,,973.1831,148983.44,279.08353
460,258.89514,52102.13,59.031265,,11/18/14,1005.51,153577.94,367.71,,,972.62805,148864.73,280.71103
461,334.18573,60965.477,76.85812,,11/19/14,978.26,149678,358.45,,,971.28973,148706.84,282.01608
462,375.49426,63812.527,84.514725,,11/20/14,989.16,151691.17,354.02,,,969.0825,148435.75,282.11972
463,354.1243,59145.234,81.241714,,11/21/14,981.25,151114.31,351.17,,,968.3309,148337.16,282.43637
464,391.68338,64579.605,56.87604,,11/22/14,980.88,150603.08,351.37,,,968.2684,148318.64,283.34555
465,374.14185,60792.707,23.341467,,11/23/14,944.45,147656,349.86,,,968.0286,148305.08,284.54083
466,337.76544,54809.42,4.1110344,,11/24/14,981.97,149548.77,368.76,,,963.7202,147757.27,284.18597
467,327.5587,56084.566,8.369295,,11/25/14,861.08,127172.24,292.87,,,956.35846,146791.47,282.31732
468,361.04056,59542.18,41.804935,,11/26/14,300.43,55341.7,111.22,,,924.6536,142489.27,271.8217
469,301.61563,52491.008,73.99946,,11/27/14,315.64,53072.86,111.14,,,697.43225,110862.195,192.37604
470,290.20856,51511.72,93.419395,,11/28/14,517.82,80701.16,102.38,,,580.75543,94935.664,141.07903
471,284.98657,50516.99,86.74005,,11/29/14,271.57,45438.72,31.37,,,519.8938,87975.94,125.56036
472,284.92084,49949.098,96.30188,,11/30/14,146.81,29219.38,58.19,,,271.4643,54421.86,73.29411
473,300.50494,52477.453,102.27676,,12/1/14,130.07,27957.75,76.95,,,186.38966,40099.62,27.295637
474,311.28558,53746.87,96.34182,,12/2/14,207.03,40642.81,100.63,,,190.98207,42624.125,38.354774
475,340.75946,58157.38,97.38527,,12/3/14,193.28,37790.02,91.5,,,258.89514,52102.13,59.031265
476,372.95853,63068.945,101.177345,,12/4/14,379.68,63329.09,137.2,,,334.18573,60965.477,76.85812
477,403.4491,67065.94,112.60207,,12/5/14,421.41,66885.45,106.92,,,375.49426,63812.527,84.514725
478,412.1219,68363.93,117.78992,,12/6/14,266.7,43488.62,99.38,,,354.1243,59145.234,81.241714
479,407.61902,67460.664,122.894135,,12/7/14,222.63,36312.29,89.77,,,391.68338,64579.605,56.87604
480,411.83975,68261.016,118.662224,,12/8/14,202.47,33013.19,86.24,,,374.14185,60792.707,23.341467
481,418.775,69676.16,112.31041,,12/9/14,208.3,33939.28,86.94,,,337.76544,54809.42,4.1110344
482,419.6095,69925.6,111.28276,,12/10/14,290.89,47436.54,104.27,,,327.5587,56084.566,8.369295
483,421.564,70709.71,117.50612,,12/11/14,192.29,31341.74,85.87,,,361.04056,59542.18,41.804935
484,428.77243,72183.85,112.48582,,12/12/14,233.23,38033.66,81.16,,,301.61563,52491.008,73.99946
485,436.44376,73041.836,107.64211,,12/13/14,191.55,31194.08,77.46,,,290.20856,51511.72,93.419395
486,436.17383,73228.4,100.84038,,12/14/14,300.44,49004.78,104.24,,,284.98657,50516.99,86.74005
487,437.5671,73417.79,104.73218,,12/15/14,272.5,44397.41,103.98,,,284.92084,49949.098,96.30188
488,454.17892,75724.64,102.96346,,12/16/14,285.71,46545.41,102.17,,,300.50494,52477.453,102.27676
489,474.80057,78684.6,102.639534,,12/17/14,295.77,48230.02,102.11,,,311.28558,53746.87,96.34182
490,530.66003,86342.41,115.046425,,12/18/14,358.41,58407.8,131.92,,,340.75946,58157.38,97.38527
491,634.16907,100407.56,159.77054,,12/19/14,362.87,59176.37,138.89,,,372.95853,63068.945,101.177345
492,736.50183,114378.484,213.29611,,12/20/14,317.56,51775.75,111.74,,,403.4491,67065.94,112.60207
493,828.5841,126642.06,259.16037,,12/21/14,284.18,46334.11,102.43,,,412.1219,68363.93,117.78992
494,890.62177,135286.39,285.0495,,12/22/14,273.16,44562.16,102.59,,,407.61902,67460.664,122.894135
495,935.2234,141007.8,302.628,,12/23/14,275.81,44994.08,101.59,,,411.83975,68261.016,118.662224
